tag_type,tag_id,time_utc,rssi,lat,lon,sync,family,payload,voltage,temp_c
radio434mhz,071E6661,2025-05-27 19:24:27.636550Z,-96,39.001299,-74.914489
bluetooth,E2A807D7,2025-05-27 19:24:28.124109Z,-78,39.001300,-74.914501,56152,1,0,1887,24.84
radio434mhz,1E336107,2025-05-27 19:24:28.319084Z,-68,39.001300,-74.914501
bluetooth,E197FE3E,2025-05-27 19:24:28.418926Z,-83,39.001300,-74.914501,56356,1,0,1756,28.07
bluetooth,B3DA9765,2025-05-27 19:24:28.419625Z,-81,39.001300,-74.914501,36763,1,0,1632,24.51
bluetooth,81D187E3,2025-05-27 19:24:28.612347Z,-76,39.001300,-74.914501,31736,1,0,2961,24.86
bluetooth,3F9E3319,2025-05-27 19:24:28.758343Z,-81,39.001300,-74.914501,49372,1,0,1758,27.57
bluetooth,B78FE24A,2025-05-27 19:24:29.002767Z,-83,39.001300,-74.914501,30242,1,0,1853,25.37
bluetooth,13323C65,2025-05-27 19:24:29.149036Z,-64,39.001302,-74.914513,53804,1,0,2983,23.09
bluetooth,367E0F4A,2025-05-27 19:24:29.149958Z,-77,39.001302,-74.914513,37967,1,0,2957,24.56
bluetooth,E197FE3E,2025-05-27 19:24:29.392015Z,-80,39.001302,-74.914513,34078,1,0,1756,27.97
bluetooth,2172633A,2025-05-27 19:24:29.393154Z,-76,39.001302,-74.914513,49527,2,0,1562,23.52
bluetooth,23D9727E,2025-05-27 19:24:29.440861Z,-39,39.001302,-74.914513,44450,2,0,1553,34.47
userLocation,user,2025-05-27 19:24:30.029593Z,0,39.001304,-74.914523
bluetooth,870614B1,2025-05-27 19:24:30.123695Z,-45,39.001304,-74.914523,56903,2,0,1494,17.81
bluetooth,13323C65,2025-05-27 19:24:30.172360Z,-69,39.001304,-74.914523,42365,1,0,2983,22.99
bluetooth,07F9389E,2025-05-27 19:24:30.465051Z,-70,39.001304,-74.914523,20754,2,0,1543,25.80
bluetooth,A648A0E7,2025-05-27 19:24:30.610987Z,-71,39.001304,-74.914523,58660,1,0,2983,23.50
radio434mhz,071E6661,2025-05-27 19:24:30.757206Z,-92,39.001304,-74.914523
bluetooth,367E0F4A,2025-05-27 19:24:31.244954Z,-77,39.001309,-74.914537,14629,1,0,2955,24.71
bluetooth,D7510A57,2025-05-27 19:24:31.390601Z,-79,39.001309,-74.914537,41461,1,0,1932,24.18
bluetooth,81D187E3,2025-05-27 19:24:31.635110Z,-79,39.001309,-74.914537,11591,1,0,2962,24.81
bluetooth,A648A0E7,2025-05-27 19:24:31.636358Z,-76,39.001309,-74.914537,64321,1,0,2982,23.65
bluetooth,13323C65,2025-05-27 19:24:32.219519Z,-66,39.001312,-74.914549,44509,1,0,2984,22.97
bluetooth,367E0F4A,2025-05-27 19:24:32.220649Z,-80,39.001312,-74.914549,10193,1,0,2957,24.61
bluetooth,2172633A,2025-05-27 19:24:32.415083Z,-78,39.001312,-74.914549,42388,2,0,1564,23.52
bluetooth,23D9727E,2025-05-27 19:24:32.465931Z,-41,39.001312,-74.914549,43056,2,0,1553,34.49
bluetooth,81D187E3,2025-05-27 19:24:32.609406Z,-79,39.001312,-74.914549,7973,1,0,2961,25.02
bluetooth,A648A0E7,2025-05-27 19:24:32.611436Z,-73,39.001312,-74.914549,34640,1,0,2983,23.45
bluetooth,59FE8D30,2025-05-27 19:24:33.052704Z,-81,39.001316,-74.914562,59444,1,0,1905,22.67
bluetooth,870614B1,2025-05-27 19:24:33.096736Z,-44,39.001316,-74.914562,36959,2,0,1494,17.89
bluetooth,367E0F4A,2025-05-27 19:24:33.243323Z,-82,39.001316,-74.914562,55746,1,0,2956,24.61
bluetooth,B3DA9765,2025-05-27 19:24:33.486953Z,-83,39.001316,-74.914562,60865,1,0,1632,24.61
radio434mhz,1E336107,2025-05-27 19:24:33.535248Z,-69,39.001316,-74.914562
bluetooth,A648A0E7,2025-05-27 19:24:33.681265Z,-72,39.001316,-74.914562,41893,1,0,2983,23.55
radio434mhz,071E6661,2025-05-27 19:24:33.925488Z,-93,39.001316,-74.914562
bluetooth,E2A807D7,2025-05-27 19:24:34.169576Z,-84,39.001321,-74.914573,36417,1,0,1887,24.86
bluetooth,77AAF9E2,2025-05-27 19:24:34.559493Z,-81,39.001321,-74.914573,30661,1,0,1618,26.43
bluetooth,81D187E3,2025-05-27 19:24:34.560023Z,-75,39.001321,-74.914573,65294,1,0,2962,24.89
bluetooth,A648A0E7,2025-05-27 19:24:34.657105Z,-71,39.001321,-74.914573,19368,1,0,2984,23.52
bluetooth,13323C65,2025-05-27 19:24:35.241853Z,-71,39.001322,-74.914582,35359,1,0,2983,23.07
bluetooth,E197FE3E,2025-05-27 19:24:35.436991Z,-82,39.001322,-74.914582,4988,1,0,1756,27.92
bluetooth,A648A0E7,2025-05-27 19:24:35.680004Z,-71,39.001322,-74.914582,9368,1,0,2982,23.73
bluetooth,870614B1,2025-05-27 19:24:36.119944Z,-47,39.001326,-74.914593,3414,2,0,1494,17.61
bluetooth,367E0F4A,2025-05-27 19:24:36.314903Z,-73,39.001326,-74.914593,540,1,0,2956,24.74
bluetooth,D7510A57,2025-05-27 19:24:36.461133Z,-74,39.001326,-74.914593,59419,1,0,1930,24.00
bluetooth,B78FE24A,2025-05-27 19:24:37.049061Z,-83,39.001330,-74.914602,36360,1,0,1852,25.32
radio434mhz,071E6661,2025-05-27 19:24:37.094916Z,-95,39.001330,-74.914602
bluetooth,13323C65,2025-05-27 19:24:37.289885Z,-71,39.001330,-74.914602,54924,1,0,2983,23.04
bluetooth,77AAF9E2,2025-05-27 19:24:38.167833Z,-84,39.001335,-74.914613,20064,1,0,1617,26.28
bluetooth,367E0F4A,2025-05-27 19:24:38.361874Z,-77,39.001335,-74.914613,7960,1,0,2957,24.46
bluetooth,23D9727E,2025-05-27 19:24:38.557114Z,-39,39.001335,-74.914613,36844,2,0,1554,34.42
bluetooth,3F9E3319,2025-05-27 19:24:38.703643Z,-83,39.001335,-74.914613,41466,1,0,1757,27.47
bluetooth,A648A0E7,2025-05-27 19:24:38.752191Z,-70,39.001335,-74.914613,4432,1,0,2983,23.55
radio434mhz,1E336107,2025-05-27 19:24:38.754460Z,-67,39.001335,-74.914613
bluetooth,77AAF9E2,2025-05-27 19:24:38.898305Z,-79,39.001335,-74.914613,55544,1,0,1617,26.46
bluetooth,870614B1,2025-05-27 19:24:39.093870Z,-49,39.001341,-74.914627,19034,2,0,1495,17.99
bluetooth,E197FE3E,2025-05-27 19:24:39.337506Z,-83,39.001341,-74.914627,16565,1,0,1756,27.92
bluetooth,A648A0E7,2025-05-27 19:24:39.727075Z,-73,39.001341,-74.914627,43162,1,0,2982,23.47
userLocation,user,2025-05-27 19:24:40.034983Z,0,39.001342,-74.914637
bluetooth,E2A807D7,2025-05-27 19:24:40.068808Z,-80,39.001342,-74.914637,52081,1,0,1886,24.84
radio434mhz,071E6661,2025-05-27 19:24:40.361194Z,-95,39.001342,-74.914637
bluetooth,13323C65,2025-05-27 19:24:40.363269Z,-69,39.001342,-74.914637,6234,1,0,2983,23.02
bluetooth,A648A0E7,2025-05-27 19:24:40.750835Z,-78,39.001342,-74.914637,4298,1,0,2982,23.68
bluetooth,870614B1,2025-05-27 19:24:42.164651Z,-42,39.001356,-74.914657,33329,2,0,1492,17.79
bluetooth,3F9E3319,2025-05-27 19:24:42.749630Z,-85,39.001356,-74.914657,64785,1,0,1756,27.39
bluetooth,A648A0E7,2025-05-27 19:24:42.847069Z,-73,39.001356,-74.914657,8642,1,0,2983,23.42
radio434mhz,071E6661,2025-05-27 19:24:43.529459Z,-97,39.001358,-74.914665
bluetooth,367E0F4A,2025-05-27 19:24:43.530400Z,-76,39.001358,-74.914665,27028,1,0,2957,24.61
bluetooth,A648A0E7,2025-05-27 19:24:43.822676Z,-75,39.001358,-74.914665,19470,1,0,2983,23.47
radio434mhz,1E336107,2025-05-27 19:24:43.968426Z,-67,39.001358,-74.914665
bluetooth,59FE8D30,2025-05-27 19:24:44.066284Z,-78,39.001358,-74.914678,17471,1,0,1906,22.64
bluetooth,367E0F4A,2025-05-27 19:24:44.553449Z,-78,39.001358,-74.914678,58020,1,0,2956,24.61
bluetooth,23D9727E,2025-05-27 19:24:44.699894Z,-41,39.001358,-74.914678,20112,2,0,1554,34.52
bluetooth,A648A0E7,2025-05-27 19:24:44.799589Z,-73,39.001358,-74.914678,28479,1,0,2982,23.83
bluetooth,870614B1,2025-05-27 19:24:45.138859Z,-45,39.001352,-74.914687,21755,2,0,1492,17.81
bluetooth,D7510A57,2025-05-27 19:24:45.431382Z,-79,39.001352,-74.914687,58063,1,0,1931,24.18
bluetooth,A648A0E7,2025-05-27 19:24:45.821701Z,-74,39.001352,-74.914687,18890,1,0,2982,23.68
bluetooth,367E0F4A,2025-05-27 19:24:46.503426Z,-72,39.001343,-74.914692,47671,1,0,2955,24.64
radio434mhz,071E6661,2025-05-27 19:24:46.601309Z,-100,39.001343,-74.914692
bluetooth,59FE8D30,2025-05-27 19:24:47.039399Z,-74,39.001332,-74.914697,8244,1,0,1906,22.74
bluetooth,A648A0E7,2025-05-27 19:24:47.868143Z,-80,39.001332,-74.914697,25393,1,0,2983,23.27
bluetooth,59FE8D30,2025-05-27 19:24:48.063635Z,-76,39.001321,-74.914701,8405,1,0,1905,22.74
bluetooth,870614B1,2025-05-27 19:24:48.112465Z,-46,39.001321,-74.914701,15169,2,0,1494,17.61
bluetooth,367E0F4A,2025-05-27 19:24:48.551502Z,-74,39.001321,-74.914701,62828,1,0,2956,24.43
bluetooth,59FE8D30,2025-05-27 19:24:49.045674Z,-76,39.001309,-74.914704,21626,1,0,1905,22.67
radio434mhz,1E336107,2025-05-27 19:24:49.233642Z,-68,39.001309,-74.914704
bluetooth,13323C65,2025-05-27 19:24:49.526169Z,-78,39.001309,-74.914704,50126,1,0,2983,22.97
radio434mhz,071E6661,2025-05-27 19:24:49.769375Z,-107,39.001309,-74.914704
bluetooth,A648A0E7,2025-05-27 19:24:49.867653Z,-75,39.001309,-74.914704,30070,1,0,2982,23.63
userLocation,user,2025-05-27 19:24:50.035365Z,0,39.001299,-74.914705
bluetooth,E85FB74C,2025-05-27 19:24:50.256889Z,-83,39.001299,-74.914705,14864,2,0,1527,26.08
bluetooth,367E0F4A,2025-05-27 19:24:50.598947Z,-74,39.001299,-74.914705,36599,1,0,2956,24.61
bluetooth,23D9727E,2025-05-27 19:24:50.841956Z,-39,39.001299,-74.914705,24065,2,0,1554,34.62
bluetooth,870614B1,2025-05-27 19:24:51.183969Z,-44,39.001291,-74.914709,4352,2,0,1495,17.61
bluetooth,13323C65,2025-05-27 19:24:51.524500Z,-83,39.001291,-74.914709,57992,1,0,2983,23.09
bluetooth,13323C65,2025-05-27 19:24:52.599140Z,-73,39.001284,-74.914711,46470,1,0,2984,23.15
bluetooth,81D187E3,2025-05-27 19:24:52.645863Z,-79,39.001284,-74.914711,39165,1,0,2961,24.89
bluetooth,367E0F4A,2025-05-27 19:24:52.647940Z,-77,39.001284,-74.914711,43413,1,0,2956,24.64
bluetooth,A648A0E7,2025-05-27 19:24:52.987212Z,-79,39.001284,-74.914711,50916,1,0,2983,23.70
radio434mhz,071E6661,2025-05-27 19:24:52.988660Z,-95,39.001284,-74.914711
bluetooth,23D9727E,2025-05-27 19:24:53.864708Z,-39,39.001274,-74.914716,26252,2,0,1554,34.47
bluetooth,870614B1,2025-05-27 19:24:54.108307Z,-42,39.001263,-74.914722,7070,2,0,1494,17.66
radio434mhz,1E336107,2025-05-27 19:24:54.449222Z,-67,39.001263,-74.914722
bluetooth,13323C65,2025-05-27 19:24:54.548390Z,-83,39.001263,-74.914722,47575,1,0,2983,23.15
bluetooth,B78FE24A,2025-05-27 19:24:55.182152Z,-84,39.001254,-74.914728,4567,1,0,1850,25.34
bluetooth,D7510A57,2025-05-27 19:24:55.424279Z,-73,39.001254,-74.914728,52284,1,0,1929,24.13
bluetooth,07F9389E,2025-05-27 19:24:55.522566Z,-77,39.001254,-74.914728,38754,2,0,1543,25.98
bluetooth,13323C65,2025-05-27 19:24:55.571259Z,-81,39.001254,-74.914728,52397,1,0,2984,22.77
bluetooth,367E0F4A,2025-05-27 19:24:55.717071Z,-76,39.001254,-74.914728,26018,1,0,2955,24.51
radio434mhz,071E6661,2025-05-27 19:24:56.122051Z,-104,39.001245,-74.914734
bluetooth,13323C65,2025-05-27 19:24:56.595085Z,-77,39.001245,-74.914734,34207,1,0,2984,23.17
bluetooth,367E0F4A,2025-05-27 19:24:56.792364Z,-77,39.001245,-74.914734,38170,1,0,2957,24.66
bluetooth,23D9727E,2025-05-27 19:24:56.935796Z,-38,39.001245,-74.914734,27293,2,0,1554,34.54
bluetooth,E2A807D7,2025-05-27 19:24:57.081965Z,-85,39.001235,-74.914738,13000,1,0,1885,24.69
bluetooth,D7510A57,2025-05-27 19:24:57.472793Z,-77,39.001235,-74.914738,57993,1,0,1930,24.06
bluetooth,13323C65,2025-05-27 19:24:57.618581Z,-79,39.001235,-74.914738,18867,1,0,2983,23.20
bluetooth,81D187E3,2025-05-27 19:24:57.667762Z,-80,39.001235,-74.914738,40273,1,0,2960,24.97
bluetooth,13323C65,2025-05-27 19:24:58.642803Z,-73,39.001229,-74.914742,26796,1,0,2982,22.97
bluetooth,81D187E3,2025-05-27 19:24:58.644851Z,-80,39.001229,-74.914742,11486,1,0,2962,24.99
bluetooth,367E0F4A,2025-05-27 19:24:58.789059Z,-78,39.001229,-74.914742,36544,1,0,2955,24.56
bluetooth,B78FE24A,2025-05-27 19:24:59.178354Z,-80,39.001220,-74.914749,15766,1,0,1849,25.57
bluetooth,13323C65,2025-05-27 19:24:59.665888Z,-79,39.001220,-74.914749,2333,1,0,2984,23.15
radio434mhz,1E336107,2025-05-27 19:24:59.668024Z,-69,39.001220,-74.914749
bluetooth,23D9727E,2025-05-27 19:25:00.007865Z,-43,39.001220,-74.914749,28814,2,0,1554,34.42
userLocation,user,2025-05-27 19:25:00.035463Z,0,39.001212,-74.914754
bluetooth,59FE8D30,2025-05-27 19:25:00.104570Z,-73,39.001212,-74.914754,42605,1,0,1905,22.46
bluetooth,870614B1,2025-05-27 19:25:00.251508Z,-48,39.001212,-74.914754,42911,2,0,1491,17.66
bluetooth,D7510A57,2025-05-27 19:25:00.397889Z,-72,39.001212,-74.914754,6024,1,0,1930,24.06
bluetooth,D7510A57,2025-05-27 19:25:01.372701Z,-82,39.001205,-74.914759,62946,1,0,1930,24.00
bluetooth,59FE8D30,2025-05-27 19:25:02.054464Z,-84,39.001196,-74.914762,34697,1,0,1904,22.54
bluetooth,D7510A57,2025-05-27 19:25:02.395887Z,-80,39.001196,-74.914762,3217,1,0,1930,24.18
radio434mhz,071E6661,2025-05-27 19:25:02.444507Z,-108,39.001196,-74.914762
bluetooth,367E0F4A,2025-05-27 19:25:02.834556Z,-82,39.001196,-74.914762,4056,1,0,2955,24.66
bluetooth,59FE8D30,2025-05-27 19:25:03.030180Z,-73,39.001196,-74.914762,14200,1,0,1906,22.61
bluetooth,367E0F4A,2025-05-27 19:25:03.858441Z,-78,39.001188,-74.914767,30340,1,0,2956,24.59
bluetooth,D7510A57,2025-05-27 19:25:04.443754Z,-70,39.001181,-74.914773,6107,1,0,1930,24.31
bluetooth,77AAF9E2,2025-05-27 19:25:04.785435Z,-86,39.001181,-74.914773,21005,1,0,1617,26.30
radio434mhz,1E336107,2025-05-27 19:25:04.881733Z,-71,39.001181,-74.914773
bluetooth,5504D31A,2025-05-27 19:25:04.930913Z,-85,39.001181,-74.914773,10331,2,0,1560,26.56
bluetooth,59FE8D30,2025-05-27 19:25:05.077054Z,-74,39.001172,-74.914779,9133,1,0,1904,22.59
bluetooth,D7510A57,2025-05-27 19:25:05.418783Z,-68,39.001172,-74.914779,6715,1,0,1930,24.18
bluetooth,2172633A,2025-05-27 19:25:05.516066Z,-80,39.001172,-74.914779,28202,2,0,1561,23.83
radio434mhz,071E6661,2025-05-27 19:25:05.662518Z,-100,39.001172,-74.914779
bluetooth,23D9727E,2025-05-27 19:25:06.101575Z,-39,39.001163,-74.914784,7756,2,0,1553,34.49
bluetooth,870614B1,2025-05-27 19:25:06.150432Z,-77,39.001163,-74.914784,3809,2,0,1495,17.74
bluetooth,D7510A57,2025-05-27 19:25:06.442610Z,-81,39.001163,-74.914784,62030,1,0,1930,24.03
bluetooth,13323C65,2025-05-27 19:25:06.783756Z,-83,39.001163,-74.914784,32844,1,0,2983,23.02
bluetooth,367E0F4A,2025-05-27 19:25:06.930484Z,-79,39.001163,-74.914784,62074,1,0,2957,24.51
bluetooth,D7510A57,2025-05-27 19:25:07.417873Z,-73,39.001154,-74.914787,7923,1,0,1929,24.21
bluetooth,0000006E,2025-05-27 19:25:07.564549Z,-80,39.001154,-74.914787,46894,1,0,1897,23.98
bluetooth,59FE8D30,2025-05-27 19:25:08.099786Z,-76,39.001142,-74.914792,59453,1,0,1905,22.54
bluetooth,A648A0E7,2025-05-27 19:25:08.149032Z,-82,39.001142,-74.914792,45510,1,0,2983,23.50
bluetooth,D7510A57,2025-05-27 19:25:08.441609Z,-82,39.001142,-74.914792,39565,1,0,1928,24.06
radio434mhz,071E6661,2025-05-27 19:25:08.784249Z,-99,39.001142,-74.914792
bluetooth,13323C65,2025-05-27 19:25:08.784654Z,-80,39.001142,-74.914792,13302,1,0,2982,22.79
bluetooth,870614B1,2025-05-27 19:25:09.270393Z,-50,39.001133,-74.914796,4396,2,0,1496,17.91
bluetooth,23D9727E,2025-05-27 19:25:09.272540Z,-44,39.001133,-74.914796,2890,2,0,1554,34.44
bluetooth,13323C65,2025-05-27 19:25:09.806735Z,-78,39.001133,-74.914796,52708,1,0,2982,23.15
bluetooth,19836CFF,2025-05-27 19:25:09.903373Z,-85,39.001133,-74.914796,25022,1,0,1865,23.42
userLocation,user,2025-05-27 19:25:10.036418Z,0,39.001127,-74.914802
bluetooth,59FE8D30,2025-05-27 19:25:10.052175Z,-76,39.001127,-74.914802,17172,1,0,1904,22.54
radio434mhz,1E336107,2025-05-27 19:25:10.098712Z,-71,39.001127,-74.914802
bluetooth,D7510A57,2025-05-27 19:25:10.391189Z,-78,39.001127,-74.914802,42459,1,0,1930,24.11
bluetooth,07F9389E,2025-05-27 19:25:10.586936Z,-75,39.001127,-74.914802,27197,2,0,1543,25.82
bluetooth,367E0F4A,2025-05-27 19:25:11.025460Z,-81,39.001127,-74.914802,53715,1,0,2955,24.61
bluetooth,D7510A57,2025-05-27 19:25:11.366121Z,-83,39.001116,-74.914809,13363,1,0,1930,24.16
bluetooth,2172633A,2025-05-27 19:25:11.512986Z,-80,39.001116,-74.914809,1551,2,0,1561,23.73
radio434mhz,071E6661,2025-05-27 19:25:15.120646Z,-108,39.001089,-74.914814
bluetooth,23D9727E,2025-05-27 19:25:15.315182Z,-40,39.001089,-74.914814,13686,2,0,1554,34.44
radio434mhz,1E336107,2025-05-27 19:25:15.364163Z,-71,39.001089,-74.914814
bluetooth,2172633A,2025-05-27 19:25:17.511163Z,-81,39.001076,-74.914780,5897,2,0,1561,23.68
bluetooth,23D9727E,2025-05-27 19:25:18.388703Z,-50,39.001074,-74.914765,11651,2,0,1554,34.54
radio434mhz,071E6661,2025-05-27 19:25:18.532654Z,-103,39.001074,-74.914765
userLocation,user,2025-05-27 19:25:20.035291Z,0,39.001070,-74.914735
radio434mhz,1E336107,2025-05-27 19:25:20.628483Z,-67,39.001070,-74.914735
bluetooth,870614B1,2025-05-27 19:25:21.164716Z,-44,39.001068,-74.914724,2767,2,0,1496,17.74
bluetooth,23D9727E,2025-05-27 19:25:21.457293Z,-40,39.001068,-74.914724,11362,2,0,1553,34.44
radio434mhz,071E6661,2025-05-27 19:25:21.750571Z,-108,39.001068,-74.914724
bluetooth,870614B1,2025-05-27 19:25:24.139372Z,-45,39.001058,-74.914682,27860,2,0,1497,17.66
bluetooth,23D9727E,2025-05-27 19:25:24.480026Z,-45,39.001058,-74.914682,42013,2,0,1553,34.47
radio434mhz,071E6661,2025-05-27 19:25:24.869668Z,-109,39.001058,-74.914682
radio434mhz,1E336107,2025-05-27 19:25:25.796116Z,-66,39.001057,-74.914667
bluetooth,13323C65,2025-05-27 19:25:26.088824Z,-83,39.001054,-74.914656,12659,1,0,2983,22.89
bluetooth,870614B1,2025-05-27 19:25:27.161891Z,-46,39.001051,-74.914640,18702,2,0,1498,17.69
bluetooth,23D9727E,2025-05-27 19:25:27.551089Z,-42,39.001051,-74.914640,47534,2,0,1554,34.44
radio434mhz,071E6661,2025-05-27 19:25:28.041748Z,-105,39.001049,-74.914632
bluetooth,13323C65,2025-05-27 19:25:28.138817Z,-78,39.001049,-74.914632,56200,1,0,2983,22.92
userLocation,user,2025-05-27 19:25:30.034098Z,0,39.001042,-74.914604
bluetooth,870614B1,2025-05-27 19:25:30.184008Z,-46,39.001042,-74.914604,51078,2,0,1499,17.66
bluetooth,23D9727E,2025-05-27 19:25:30.622618Z,-44,39.001042,-74.914604,46639,2,0,1554,34.44
radio434mhz,1E336107,2025-05-27 19:25:31.012444Z,-65,39.001042,-74.914604
radio434mhz,071E6661,2025-05-27 19:25:31.208279Z,-105,39.001038,-74.914594
bluetooth,870614B1,2025-05-27 19:25:33.158252Z,-45,39.001031,-74.914569,51924,2,0,1498,17.56
bluetooth,23D9727E,2025-05-27 19:25:33.694027Z,-51,39.001031,-74.914569,36836,2,0,1553,34.29
radio434mhz,071E6661,2025-05-27 19:25:34.376230Z,-108,39.001028,-74.914554
radio434mhz,1E336107,2025-05-27 19:25:36.228727Z,-68,39.001021,-74.914529
bluetooth,23D9727E,2025-05-27 19:25:36.764929Z,-44,39.001021,-74.914529,37530,2,0,1553,34.47
radio434mhz,071E6661,2025-05-27 19:25:37.544866Z,-106,39.001014,-74.914523
bluetooth,870614B1,2025-05-27 19:25:39.156637Z,-46,39.001005,-74.914493,3234,2,0,1498,17.56
userLocation,user,2025-05-27 19:25:40.035374Z,0,39.000998,-74.914481
bluetooth,E2A807D7,2025-05-27 19:25:41.152750Z,-81,39.000996,-74.914470,20683,1,0,1882,24.79
radio434mhz,1E336107,2025-05-27 19:25:41.444959Z,-65,39.000996,-74.914470
bluetooth,2172633A,2025-05-27 19:25:41.640743Z,-80,39.000996,-74.914470,39923,2,0,1564,23.58
bluetooth,13323C65,2025-05-27 19:25:42.372177Z,-74,39.001000,-74.914461,34289,1,0,2984,22.87
bluetooth,367E0F4A,2025-05-27 19:25:42.761739Z,-79,39.001000,-74.914461,28726,1,0,2956,24.48
bluetooth,23D9727E,2025-05-27 19:25:42.908234Z,-41,39.001000,-74.914461,62997,2,0,1554,34.49
bluetooth,13323C65,2025-05-27 19:25:43.394885Z,-79,39.001012,-74.914459,20598,1,0,2983,22.97
bluetooth,0000006E,2025-05-27 19:25:43.397134Z,-79,39.001012,-74.914459,26969,1,0,1895,23.70
radio434mhz,071E6661,2025-05-27 19:25:43.882354Z,-107,39.001012,-74.914459
bluetooth,59FE8D30,2025-05-27 19:25:44.175019Z,-76,39.001025,-74.914458,53594,1,0,1903,22.51
bluetooth,2172633A,2025-05-27 19:25:44.614040Z,-69,39.001025,-74.914458,40168,2,0,1563,23.52
bluetooth,367E0F4A,2025-05-27 19:25:44.760415Z,-76,39.001025,-74.914458,32007,1,0,2956,24.56
bluetooth,B78FE24A,2025-05-27 19:25:45.393964Z,-81,39.001038,-74.914459,13117,1,0,1846,25.47
bluetooth,07F9389E,2025-05-27 19:25:45.639351Z,-72,39.001038,-74.914459,34435,2,0,1543,25.90
bluetooth,367E0F4A,2025-05-27 19:25:45.735553Z,-74,39.001038,-74.914459,27155,1,0,2957,24.48
bluetooth,23D9727E,2025-05-27 19:25:45.979058Z,-41,39.001038,-74.914459,65140,2,0,1552,34.39
bluetooth,0000006E,2025-05-27 19:25:46.418592Z,-67,39.001047,-74.914462,35790,1,0,1894,23.85
radio434mhz,1E336107,2025-05-27 19:25:46.807891Z,-64,39.001047,-74.914462
radio434mhz,071E6661,2025-05-27 19:25:47.101053Z,-104,39.001059,-74.914459
bluetooth,77AAF9E2,2025-05-27 19:25:47.148959Z,-79,39.001059,-74.914459,308,1,0,1617,26.10
bluetooth,59FE8D30,2025-05-27 19:25:47.295389Z,-74,39.001059,-74.914459,42820,1,0,1902,22.49
bluetooth,13323C65,2025-05-27 19:25:47.441568Z,-77,39.001059,-74.914459,24408,1,0,2984,23.25
bluetooth,D7510A57,2025-05-27 19:25:47.490333Z,-74,39.001059,-74.914459,31975,1,0,1927,24.31
bluetooth,2172633A,2025-05-27 19:25:47.636548Z,-71,39.001059,-74.914459,5052,2,0,1564,23.63
bluetooth,3F9E3319,2025-05-27 19:25:47.880363Z,-80,39.001059,-74.914459,2362,1,0,1746,27.49
bluetooth,E2A807D7,2025-05-27 19:25:48.221725Z,-85,39.001068,-74.914462,12324,1,0,1881,24.71
bluetooth,13323C65,2025-05-27 19:25:48.513799Z,-76,39.001068,-74.914462,40544,1,0,2984,23.02
bluetooth,D7510A57,2025-05-27 19:25:48.515802Z,-78,39.001068,-74.914462,9969,1,0,1928,24.23
bluetooth,3F9E3319,2025-05-27 19:25:48.903857Z,-83,39.001068,-74.914462,47937,1,0,1746,27.47
bluetooth,19836CFF,2025-05-27 19:25:48.952804Z,-80,39.001068,-74.914462,24630,1,0,1863,23.42
bluetooth,23D9727E,2025-05-27 19:25:49.001474Z,-42,39.001068,-74.914462,58187,2,0,1554,34.24
bluetooth,A648A0E7,2025-05-27 19:25:49.831090Z,-82,39.001077,-74.914462,30369,1,0,2984,23.42
bluetooth,367E0F4A,2025-05-27 19:25:49.833262Z,-76,39.001077,-74.914462,7082,1,0,2956,24.51
bluetooth,3F9E3319,2025-05-27 19:25:49.879342Z,-83,39.001077,-74.914462,25862,1,0,1743,27.54
userLocation,user,2025-05-27 19:25:50.031168Z,0,39.001087,-74.914459
radio434mhz,071E6661,2025-05-27 19:25:50.220857Z,-102,39.001087,-74.914459
bluetooth,13323C65,2025-05-27 19:25:50.513048Z,-83,39.001087,-74.914459,17309,1,0,2983,23.02
bluetooth,D7510A57,2025-05-27 19:25:50.515385Z,-70,39.001087,-74.914459,34091,1,0,1928,24.18
bluetooth,367E0F4A,2025-05-27 19:25:50.854710Z,-73,39.001087,-74.914459,56671,1,0,2955,24.56
bluetooth,E2A807D7,2025-05-27 19:25:51.195397Z,-83,39.001099,-74.914459,49724,1,0,1880,24.74
bluetooth,77AAF9E2,2025-05-27 19:25:51.633899Z,-77,39.001099,-74.914459,63974,1,0,1617,26.20
bluetooth,367E0F4A,2025-05-27 19:25:51.927266Z,-78,39.001099,-74.914459,14476,1,0,2957,24.61
bluetooth,3F9E3319,2025-05-27 19:25:51.929131Z,-81,39.001099,-74.914459,17468,1,0,1747,27.57
radio434mhz,1E336107,2025-05-27 19:25:51.929496Z,-65,39.001099,-74.914459
bluetooth,23D9727E,2025-05-27 19:25:52.072839Z,-45,39.001106,-74.914457,56488,2,0,1555,34.22
bluetooth,59FE8D30,2025-05-27 19:25:52.218902Z,-73,39.001106,-74.914457,8179,1,0,1902,22.49
bluetooth,D7510A57,2025-05-27 19:25:52.560456Z,-72,39.001106,-74.914457,62360,1,0,1927,23.90
bluetooth,E197FE3E,2025-05-27 19:25:52.706590Z,-80,39.001106,-74.914457,60389,1,0,1619,27.62
bluetooth,367E0F4A,2025-05-27 19:25:52.901560Z,-82,39.001106,-74.914457,63795,1,0,2956,24.56
radio434mhz,071E6661,2025-05-27 19:25:53.390101Z,-106,39.001117,-74.914458
bluetooth,13323C65,2025-05-27 19:25:53.535394Z,-83,39.001117,-74.914458,37919,1,0,2984,23.15
bluetooth,2172633A,2025-05-27 19:25:53.632875Z,-69,39.001117,-74.914458,51326,2,0,1563,23.58
