UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,4,2025-05-27 20:26:05,-72,367E0F4A,9244,,,4D64B5B5,
,,5,2025-05-27 20:25:58,-82,367E0F4A,58139,,,7378B941,
,,4,2025-05-27 20:25:58,-82,367E0F4A,58139,,,7378B941,
,,1,2025-05-27 20:25:58,-82,367E0F4A,58139,,,7378B941,
,,4,2025-05-27 20:26:05,-79,81D187E3,16998,,,4D64B5B5,
,,1,2025-05-27 20:26:05,-79,81D187E3,16998,,,4D64B5B5,
,,5,2025-05-27 20:25:58,-76,13323C65,2267,,,7378B941,
,,1,2025-05-27 20:25:58,-76,13323C65,2267,,,7378B941,
,,1,2025-05-27 20:25:59,-82,81D187E3,44282,,,7378B941,
,,5,2025-05-27 20:25:59,-82,81D187E3,44282,,,7378B941,
,,4,2025-05-27 20:25:59,-82,81D187E3,44282,,,7378B941,
,,4,2025-05-27 20:25:53,-73,367E0F4A,30825,,,B995250B,
,,1,2025-05-27 20:25:53,-73,367E0F4A,30825,,,B995250B,
,,5,2025-05-27 20:26:01,-75,13323C65,47349,,,7378B941,
,,1,2025-05-27 20:26:00,-60,23D9727E,53608,,,D46BA6A2,
,,4,2025-05-27 20:26:06,-74,13323C65,38153,,,7378B941,
,,1,2025-05-27 20:26:14,-82,A648A0E7,27351,,,4D64B5B5,
,,4,2025-05-27 20:26:09,-77,13323C65,63469,,,7378B941,
,,1,2025-05-27 20:25:56,-81,D7510A57,55848,,,B995250B,
,,1,2025-05-27 20:26:09,-81,0000006E,33359,,,7378B941,
,,4,2025-05-27 20:26:00,-69,13323C65,43873,,,D46BA6A2,
,,1,2025-05-27 20:26:00,-69,13323C65,43873,,,D46BA6A2,
,,5,2025-05-27 20:26:00,-69,13323C65,43873,,,D46BA6A2,
,,4,2025-05-27 20:26:10,-76,A648A0E7,20074,,,7378B941,
,,1,2025-05-27 20:26:10,-76,A648A0E7,20074,,,7378B941,
,,5,2025-05-27 20:26:10,-76,A648A0E7,20074,,,7378B941,
,,1,2025-05-27 20:26:01,-79,81D187E3,31964,,,D46BA6A2,
,,5,2025-05-27 20:26:01,-79,81D187E3,31964,,,D46BA6A2,
,,1,2025-05-27 20:26:01,-77,367E0F4A,50338,,,B995250B,
,,5,2025-05-27 20:26:13,-81,A648A0E7,12454,,,7378B941,
,,1,2025-05-27 20:26:05,-78,B78FE24A,25026,,,D46BA6A2,
,,4,2025-05-27 20:26:13,-78,367E0F4A,60936,,,7378B941,
,,1,2025-05-27 20:26:13,-78,367E0F4A,60936,,,7378B941,
,,5,2025-05-27 20:26:14,-81,81D187E3,30891,,,7378B941,
,,5,2025-05-27 20:25:56,-78,5504D31A,8777,,,AA4358FB,
,,3,2025-05-27 20:25:56,-78,5504D31A,8777,,,AA4358FB,
,,4,2025-05-27 20:25:56,-78,5504D31A,8777,,,AA4358FB,
,,1,2025-05-27 20:25:59,-68,367E0F4A,24189,,,7D769A01,
,,1,2025-05-27 20:26:06,-71,367E0F4A,37075,,,D46BA6A2,
,,5,2025-05-27 20:26:06,-71,367E0F4A,37075,,,D46BA6A2,
,,1,2025-05-27 20:26:00,-76,81D187E3,44282,,,7D769A01,
,,1,2025-05-27 20:26:01,-69,D7510A57,52223,,,7D769A01,
,,4,2025-05-27 20:26:01,-69,D7510A57,52223,,,7D769A01,
,,1,2025-05-27 20:26:01,-78,E2A807D7,29335,,,7D769A01,
,,3,2025-05-27 20:25:57,-65,0000006E,64285,,,AA4358FB,
,,5,2025-05-27 20:25:57,-65,0000006E,64285,,,AA4358FB,
,,5,2025-05-27 20:26:08,-74,13323C65,63469,,,D46BA6A2,
,,1,2025-05-27 20:26:01,-57,870614B1,7692,,,7D769A01,
,,3,2025-05-27 20:25:58,-55,870614B1,12172,,,AA4358FB,
,,5,2025-05-27 20:25:58,-77,59FE8D30,39891,,,AA4358FB,
,,3,2025-05-27 20:25:58,-77,59FE8D30,39891,,,AA4358FB,
,,3,2025-05-27 20:25:59,-71,367E0F4A,24189,,,AA4358FB,
,,1,2025-05-27 20:26:02,-73,13323C65,47349,,,7D769A01,
,,5,2025-05-27 20:26:10,-76,2172633A,23955,,,D46BA6A2,
,,5,2025-05-27 20:26:00,-72,13323C65,54457,,,AA4358FB,
,,3,2025-05-27 20:26:01,-63,367E0F4A,50338,,,AA4358FB,
,,4,2025-05-27 20:26:13,-82,81D187E3,25034,,,D46BA6A2,
,,1,2025-05-27 20:26:13,-82,81D187E3,25034,,,D46BA6A2,
,,5,2025-05-27 20:26:13,-82,81D187E3,25034,,,D46BA6A2,
,,1,2025-05-27 20:26:16,-80,07F9389E,10385,,,B995250B,
