Time,RadioId,TagId,TagRSSI,NodeId,Validated
2024-08-12 19:37:44,2,66552A34,-104,,1
2024-08-12 19:37:44,3,66552A34,-102,,1
2024-08-12 19:37:44,1,66552A34,-100,,1
2024-08-12 19:37:44,4,66552A34,-96,,1
2024-08-12 19:37:44,1,784B332D,-108,,1
2024-08-12 19:37:44,5,2A665578,-107,,1
2024-08-12 19:37:44,4,2A665578,-108,,1
2024-08-12 19:37:44,5,552D5261,-106,,1
2024-08-12 19:37:44,4,552D5261,-104,,1
2024-08-12 19:37:44,1,552D5261,-109,,1
2024-08-12 19:37:45,5,61074B2D,-109,,1
2024-08-12 19:37:45,4,4C2A2D33,-99,,1
2024-08-12 19:37:45,1,4C2A2D33,-106,,1
2024-08-12 19:37:45,2,4C2A2D33,-103,,1
2024-08-12 19:37:45,5,4C2A2D33,-99,,1
2024-08-12 19:37:45,3,4C2A2D33,-102,,1
2024-08-12 19:37:45,1,0799554C,-109,,0
2024-08-12 19:37:45,4,D22D4B2D,-108,,0
2024-08-12 19:37:45,5,D22D4B2D,-112,,0
2024-08-12 19:37:45,2,4C341E33,-107,,1
2024-08-12 19:37:45,1,4C341E33,-100,,1
2024-08-12 19:37:45,2,66194C78,-110,,1
2024-08-12 19:37:45,5,66194C78,-104,,1
2024-08-12 19:37:45,4,66194C78,-102,,1
2024-08-12 19:37:45,3,66194C78,-107,,1
2024-08-12 19:37:45,5,551E2D4C,-108,,1
2024-08-12 19:37:45,4,551E2D4C,-109,,1
2024-08-12 19:37:45,5,52331907,-109,,0
2024-08-12 19:37:45,2,4C52784C,-101,,1
2024-08-12 19:37:45,3,4C52784C,-101,,1
2024-08-12 19:37:45,1,4C52784C,-99,,1
2024-08-12 19:37:46,2,34784B19,-96,,0
2024-08-12 19:37:46,3,34784B19,-97,,0
2024-08-12 19:37:46,5,34784B19,-101,,0
2024-08-12 19:37:46,4,34784B19,-97,,0
2024-08-12 19:37:46,1,34784B19,-94,,0
2024-08-12 19:37:46,5,66781E78,-108,,0
2024-08-12 19:37:46,3,2A33551E,-108,,0
2024-08-12 19:37:46,2,2A33551E,-112,,0
2024-08-12 19:37:46,4,2A33551E,-103,,0
2024-08-12 19:37:46,1,2A33551E,-108,,0
2024-08-12 19:37:46,5,2A33551E,-102,,0
2024-08-12 19:37:46,1,55524B2D,-110,,0
2024-08-12 19:37:46,5,55524B2D,-112,,1
2024-08-12 19:37:46,4,D5524BAD,-111,,0
2024-08-12 19:37:46,1,19552D07,-106,,1
2024-08-12 19:37:46,2,19552D07,-106,,1
2024-08-12 19:37:46,4,19552D07,-108,,1
2024-08-12 19:37:46,5,55334B78,-108,,1
2024-08-12 19:37:46,5,07076607,-112,,0
2024-08-12 19:37:46,1,612D784B,-95,,0
2024-08-12 19:37:46,2,612D784B,-101,,0
2024-08-12 19:37:46,5,612D784B,-103,,0
2024-08-12 19:37:46,3,612D784B,-105,,0
2024-08-12 19:37:46,4,612D784B,-108,,0
2024-08-12 19:37:46,3,19342A66,-106,,1
2024-08-12 19:37:46,5,19342A66,-101,,1
2024-08-12 19:37:46,4,19342A66,-102,,1
2024-08-12 19:37:46,1,19342A66,-105,,1
2024-08-12 19:37:46,2,19342A66,-107,,1
2024-08-12 19:37:46,4,2D2D2A4B,-108,,1
2024-08-12 19:37:46,1,34342D2A,-99,,1
2024-08-12 19:37:46,2,34342D2A,-106,,1
2024-08-12 19:37:46,3,34342D2A,-104,,1
2024-08-12 19:37:46,4,34342D2A,-100,,1
2024-08-12 19:37:46,5,34342D2A,-99,,1
2024-08-12 19:37:47,4,1E554B55,-104,,1
2024-08-12 19:37:47,1,1E554B55,-104,,1
2024-08-12 19:37:47,2,1E554B55,-104,,1
