UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,4,2025-05-27 17:53:37,-71,A648A0E7,5540,,,AA4358FB,
,,5,2025-05-27 17:53:37,-71,A648A0E7,5540,,,AA4358FB,
,,5,2025-05-27 17:53:37,-77,B78FE24A,61010,,,AA4358FB,
,,3,2025-05-27 17:53:37,-77,B78FE24A,61010,,,AA4358FB,
,,5,2025-05-27 17:53:38,-47,23D9727E,3042,,,AA4358FB,
,,4,2025-05-27 17:53:38,-47,23D9727E,3042,,,AA4358FB,
,,3,2025-05-27 17:53:38,-47,23D9727E,3042,,,AA4358FB,
,,2,2025-05-27 17:53:38,-47,23D9727E,3042,,,AA4358FB,
,,1,2025-05-27 17:53:38,-47,23D9727E,3042,,,AA4358FB,
,,3,2025-05-27 17:53:39,-69,13323C65,3177,,,AA4358FB,
,,1,2025-05-27 17:53:39,-69,13323C65,3177,,,AA4358FB,
,,5,2025-05-27 17:53:39,-69,13323C65,3177,,,AA4358FB,
,,4,2025-05-27 17:53:39,-69,13323C65,3177,,,AA4358FB,
,,3,2025-05-27 17:53:39,-82,2172633A,15661,,,AA4358FB,
,,3,2025-05-27 17:53:40,-69,367E0F4A,16673,,,AA4358FB,
,,1,2025-05-27 17:53:40,-69,367E0F4A,16673,,,AA4358FB,
,,5,2025-05-27 17:53:40,-69,367E0F4A,16673,,,AA4358FB,
,,4,2025-05-27 17:53:40,-69,367E0F4A,16673,,,AA4358FB,
,,3,2025-05-27 17:53:40,-68,13323C65,3951,,,AA4358FB,
,,1,2025-05-27 17:53:41,-78,E85FB74C,9507,,,AA4358FB,
,,5,2025-05-27 17:53:41,-78,E85FB74C,9507,,,AA4358FB,
,,4,2025-05-27 17:53:41,-78,E85FB74C,9507,,,AA4358FB,
,,2,2025-05-27 17:53:41,-78,E85FB74C,9507,,,AA4358FB,
,,3,2025-05-27 17:53:41,-78,E85FB74C,9507,,,AA4358FB,
,,5,2025-05-27 17:53:41,-80,B3DA9765,63548,,,AA4358FB,
,,4,2025-05-27 17:53:41,-80,B3DA9765,63548,,,AA4358FB,
,,5,2025-05-27 17:53:41,-74,59FE8D30,3100,,,AA4358FB,
,,4,2025-05-27 17:53:41,-74,59FE8D30,3100,,,AA4358FB,
,,1,2025-05-27 17:53:41,-74,59FE8D30,3100,,,AA4358FB,
,,3,2025-05-27 17:53:41,-74,59FE8D30,3100,,,AA4358FB,
,,3,2025-05-27 17:53:42,-69,367E0F4A,5424,,,AA4358FB,
,,4,2025-05-27 17:53:42,-69,367E0F4A,5424,,,AA4358FB,
,,5,2025-05-27 17:53:42,-69,367E0F4A,5424,,,AA4358FB,
,,1,2025-05-27 17:53:42,-69,367E0F4A,5424,,,AA4358FB,
,,5,2025-05-27 17:53:42,-76,A648A0E7,8834,,,AA4358FB,
,,3,2025-05-27 17:53:42,-76,A648A0E7,8834,,,AA4358FB,
,,2,2025-05-27 17:53:42,-72,59FE8D30,52630,,,AA4358FB,
,,5,2025-05-27 17:53:42,-72,59FE8D30,52630,,,AA4358FB,
,,1,2025-05-27 17:53:42,-72,59FE8D30,52630,,,AA4358FB,
,,3,2025-05-27 17:53:42,-72,59FE8D30,52630,,,AA4358FB,
,,4,2025-05-27 17:53:42,-72,59FE8D30,52630,,,AA4358FB,
,,5,2025-05-27 17:53:43,-79,19836CFF,18409,,,AA4358FB,
,,3,2025-05-27 17:53:43,-79,19836CFF,18409,,,AA4358FB,
,,1,2025-05-27 17:53:43,-79,19836CFF,18409,,,AA4358FB,
,,5,2025-05-27 17:53:43,-68,13323C65,17792,,,AA4358FB,
,,3,2025-05-27 17:53:43,-68,13323C65,17792,,,AA4358FB,
,,4,2025-05-27 17:53:43,-68,13323C65,17792,,,AA4358FB,
,,2,2025-05-27 17:53:43,-68,13323C65,17792,,,AA4358FB,
,,4,2025-05-27 17:53:43,-66,367E0F4A,1455,,,AA4358FB,
,,1,2025-05-27 17:53:43,-66,367E0F4A,1455,,,AA4358FB,
,,3,2025-05-27 17:53:43,-66,367E0F4A,1455,,,AA4358FB,
,,5,2025-05-27 17:53:43,-66,367E0F4A,1455,,,AA4358FB,
,,3,2025-05-27 17:53:43,-72,59FE8D30,9437,,,AA4358FB,
,,5,2025-05-27 17:53:43,-72,59FE8D30,9437,,,AA4358FB,
,,5,2025-05-27 17:53:44,-80,B78FE24A,23667,,,AA4358FB,
,,4,2025-05-27 17:53:44,-80,B78FE24A,23667,,,AA4358FB,
,,3,2025-05-27 17:53:44,-80,B78FE24A,23667,,,AA4358FB,
,,5,2025-05-27 17:53:44,-56,23D9727E,16337,,,AA4358FB,
,,3,2025-05-27 17:53:44,-56,23D9727E,16337,,,AA4358FB,
,,3,2025-05-27 17:53:45,-80,19836CFF,24812,,,AA4358FB,
,,4,2025-05-27 17:53:45,-80,19836CFF,24812,,,AA4358FB,
,,5,2025-05-27 17:53:45,-80,19836CFF,24812,,,AA4358FB,
,,1,2025-05-27 17:53:45,-68,367E0F4A,4552,,,AA4358FB,
,,5,2025-05-27 17:53:45,-68,367E0F4A,4552,,,AA4358FB,
,,3,2025-05-27 17:53:45,-68,367E0F4A,4552,,,AA4358FB,
,,4,2025-05-27 17:53:45,-68,367E0F4A,4552,,,AA4358FB,
,,5,2025-05-27 17:53:46,-80,E197FE3E,10376,,,AA4358FB,
,,1,2025-05-27 17:53:46,-80,E197FE3E,10376,,,AA4358FB,
,,3,2025-05-27 17:53:46,-80,E197FE3E,10376,,,AA4358FB,
,,4,2025-05-27 17:53:46,-80,E197FE3E,10376,,,AA4358FB,
,,5,2025-05-27 17:53:46,-71,59FE8D30,24982,,,AA4358FB,
,,1,2025-05-27 17:53:46,-71,59FE8D30,24982,,,AA4358FB,
,,3,2025-05-27 17:53:46,-71,59FE8D30,24982,,,AA4358FB,
,,4,2025-05-27 17:53:46,-71,59FE8D30,24982,,,AA4358FB,
,,5,2025-05-27 17:53:47,-75,B3DA9765,14430,,,AA4358FB,
,,3,2025-05-27 17:53:47,-75,B3DA9765,14430,,,AA4358FB,
,,4,2025-05-27 17:53:47,-75,B3DA9765,14430,,,AA4358FB,
,,4,2025-05-27 17:53:47,-78,D7510A57,17857,,,AA4358FB,
,,5,2025-05-27 17:53:47,-78,D7510A57,17857,,,AA4358FB,
,,3,2025-05-27 17:53:47,-78,D7510A57,17857,,,AA4358FB,
,,2,2025-05-27 17:53:47,-78,D7510A57,17857,,,AA4358FB,
,,5,2025-05-27 17:53:47,-62,367E0F4A,13460,,,AA4358FB,
,,4,2025-05-27 17:53:47,-62,367E0F4A,13460,,,AA4358FB,
,,3,2025-05-27 17:53:47,-62,367E0F4A,13460,,,AA4358FB,
,,5,2025-05-27 17:53:47,-56,23D9727E,8919,,,AA4358FB,
,,3,2025-05-27 17:53:47,-56,23D9727E,8919,,,AA4358FB,
,,1,2025-05-27 17:53:47,-56,23D9727E,8919,,,AA4358FB,
,,3,2025-05-27 17:53:48,-74,59FE8D30,15303,,,AA4358FB,
,,4,2025-05-27 17:53:48,-74,59FE8D30,15303,,,AA4358FB,
,,1,2025-05-27 17:53:48,-74,59FE8D30,15303,,,AA4358FB,
,,5,2025-05-27 17:53:48,-74,59FE8D30,15303,,,AA4358FB,
,,5,2025-05-27 17:53:48,-76,D7510A57,11324,,,AA4358FB,
,,5,2025-05-27 17:53:48,-67,367E0F4A,42511,,,AA4358FB,
,,1,2025-05-27 17:53:48,-67,0000006E,1035,,,AA4358FB,
,,4,2025-05-27 17:53:48,-67,0000006E,1035,,,AA4358FB,
,,5,2025-05-27 17:53:48,-67,0000006E,1035,,,AA4358FB,
,,2,2025-05-27 17:53:48,-67,0000006E,1035,,,AA4358FB,
,,3,2025-05-27 17:53:48,-67,0000006E,1035,,,AA4358FB,
,,4,2025-05-27 17:53:50,-74,81D187E3,12880,,,AA4358FB,
,,3,2025-05-27 17:53:50,-74,81D187E3,12880,,,AA4358FB,
,,5,2025-05-27 17:53:50,-74,81D187E3,12880,,,AA4358FB,
,,1,2025-05-27 17:53:51,-68,13323C65,38817,,,AA4358FB,
,,5,2025-05-27 17:53:51,-68,13323C65,38817,,,AA4358FB,
,,1,2025-05-27 17:53:51,-74,59FE8D30,65435,,,AA4358FB,
,,3,2025-05-27 17:53:51,-74,59FE8D30,65435,,,AA4358FB,
,,2,2025-05-27 17:53:51,-74,59FE8D30,65435,,,AA4358FB,
,,4,2025-05-27 17:53:51,-74,59FE8D30,65435,,,AA4358FB,
,,5,2025-05-27 17:53:51,-74,59FE8D30,65435,,,AA4358FB,
,,3,2025-05-27 17:53:52,-74,81D187E3,60564,,,AA4358FB,
,,2,2025-05-27 17:53:52,-74,81D187E3,60564,,,AA4358FB,
,,4,2025-05-27 17:53:52,-74,81D187E3,60564,,,AA4358FB,
,,5,2025-05-27 17:53:52,-74,81D187E3,60564,,,AA4358FB,
,,4,2025-05-27 17:53:52,-71,A648A0E7,61769,,,AA4358FB,
,,1,2025-05-27 17:53:52,-71,A648A0E7,61769,,,AA4358FB,
,,3,2025-05-27 17:53:52,-71,A648A0E7,61769,,,AA4358FB,
,,5,2025-05-27 17:53:52,-71,A648A0E7,61769,,,AA4358FB,
,,2,2025-05-27 17:53:52,-71,A648A0E7,61769,,,AA4358FB,
,,1,2025-05-27 17:53:25,-79,D7510A57,54811,,,CB4A1EAE,
,,1,2025-05-27 17:53:31,-82,81D187E3,3388,,,CB4A1EAE,
,,1,2025-05-27 17:53:34,-80,59FE8D30,25239,,,7D769A01,
,,1,2025-05-27 17:53:35,-80,367E0F4A,37880,,,CB4A1EAE,
,,1,2025-05-27 17:53:40,-75,77AAF9E2,53000,,,7D769A01,
,,1,2025-05-27 17:53:43,-80,81D187E3,25791,,,7D769A01,
,,1,2025-05-27 17:53:46,-50,23D9727E,8919,,,7D769A01,
,,1,2025-05-27 17:53:47,-67,D7510A57,11324,,,7D769A01,
,,1,2025-05-27 17:53:48,-73,13323C65,12147,,,7D769A01,
,,1,2025-05-27 17:53:48,-67,367E0F4A,13558,,,7D769A01,
,,1,2025-05-27 17:53:48,-74,870614B1,60892,,,7D769A01,
,,1,2025-05-27 17:53:50,-79,E85FB74C,25456,,,7D769A01,
,,1,2025-05-27 17:53:51,-83,E197FE3E,14102,,,7D769A01,
,,1,2025-05-27 17:53:43,-68,13323C65,17792,,,D46BA6A2,
,,1,2025-05-27 17:53:43,-70,D7510A57,24022,,,D46BA6A2,
,,4,2025-05-27 17:53:43,-70,D7510A57,24022,,,D46BA6A2,
,,1,2025-05-27 17:53:52,-77,E197FE3E,28070,,,7D769A01,
,,1,2025-05-27 17:53:44,-73,59FE8D30,9437,,,D46BA6A2,
,,1,2025-05-27 17:53:44,-74,81D187E3,25791,,,D46BA6A2,
,,1,2025-05-27 17:53:44,-72,A648A0E7,15496,,,D46BA6A2,
