Time,RadioId,TagId,TagRSSI,NodeId,Validated
2025-05-27 19:10:03,4,4B344C4C,-92,520A3C5C,1
2025-05-27 19:10:03,5,4B344C4C,-92,520A3C5C,1
2025-05-27 19:10:03,4,34552D4C,-94,AA4358FB,0
2025-05-27 19:10:03,5,34552D4C,-94,AA4358FB,0
2025-05-27 19:10:03,4,664B6666,-88,520A3C5C,0
2025-05-27 19:10:03,4,4B344C4C,-96,9CC5DC79,1
2025-05-27 19:10:03,5,4B344C4C,-96,9CC5DC79,1
2025-05-27 19:10:03,5,52190734,-92,7D769A01,0
2025-05-27 19:10:03,4,4B344C4C,-90,AA4358FB,1
2025-05-27 19:10:03,5,4B344C4C,-90,AA4358FB,1
2025-05-27 19:10:03,4,6655664C,-88,520A3C5C,0
2025-05-27 19:10:03,5,6655664C,-88,520A3C5C,0
2025-05-27 19:10:03,3,6655664C,-88,520A3C5C,0
2025-05-27 19:10:03,2,6655664C,-88,520A3C5C,0
2025-05-27 19:10:03,1,1961074C,-88,7378B941,0
2025-05-27 19:10:04,4,332D5534,-85,CB4A1EAE,0
2025-05-27 19:10:04,1,332D5534,-85,CB4A1EAE,0
2025-05-27 19:10:04,4,1961074C,-89,AA4358FB,0
2025-05-27 19:10:04,5,1961074C,-89,AA4358FB,0
2025-05-27 19:10:03,4,0707664B,-79,520A3C5C,1
2025-05-27 19:10:03,3,0707664B,-79,520A3C5C,1
2025-05-27 19:10:03,5,0707664B,-79,520A3C5C,1
2025-05-27 19:10:03,2,0707664B,-79,520A3C5C,1
2025-05-27 19:10:03,4,614B342A,-96,520A3C5C,1
2025-05-27 19:10:03,3,614B342A,-96,520A3C5C,1
2025-05-27 19:10:03,5,614B342A,-96,520A3C5C,1
2025-05-27 19:10:03,2,614B342A,-96,520A3C5C,1
2025-05-27 19:10:04,1,52552D78,-96,9CC5DC79,1
2025-05-27 19:10:04,4,52552D78,-96,9CC5DC79,1
2025-05-27 19:10:04,5,52552D78,-96,9CC5DC79,1
2025-05-27 19:10:03,4,332D5534,-83,520A3C5C,0
2025-05-27 19:10:03,5,332D5534,-83,520A3C5C,0
2025-05-27 19:10:03,3,332D5534,-83,520A3C5C,0
2025-05-27 19:10:03,2,332D5534,-83,520A3C5C,0
2025-05-27 19:10:04,4,2A332D61,-82,520A3C5C,1
2025-05-27 19:10:04,5,2A332D61,-82,520A3C5C,1
2025-05-27 19:10:04,2,2A332D61,-82,520A3C5C,1
2025-05-27 19:10:04,3,0707664B,-79,AA4358FB,1
2025-05-27 19:10:04,2,0707664B,-79,AA4358FB,1
2025-05-27 19:10:04,4,0707664B,-79,AA4358FB,1
2025-05-27 19:10:04,5,0707664B,-79,AA4358FB,1
2025-05-27 19:10:04,1,0707664B,-83,7D769A01,1
2025-05-27 19:10:04,4,0707664B,-83,7D769A01,1
2025-05-27 19:10:04,2,61617834,-88,520A3C5C,1
2025-05-27 19:10:04,4,61617834,-88,520A3C5C,1
2025-05-27 19:10:04,5,61617834,-88,520A3C5C,1
2025-05-27 19:10:04,3,61617834,-88,520A3C5C,1
2025-05-27 19:10:04,5,192D784C,-90,AA4358FB,1
2025-05-27 19:10:04,4,192D784C,-90,AA4358FB,1
2025-05-27 19:10:04,5,33072A61,-85,520A3C5C,0
2025-05-27 19:10:04,3,33072A61,-85,520A3C5C,0
2025-05-27 19:10:04,4,33072A61,-85,520A3C5C,0
2025-05-27 19:10:04,2,33072A61,-85,520A3C5C,0
2025-05-27 19:10:04,5,33072A61,-86,7D769A01,0
2025-05-27 19:10:03,1,662D6166,-98,7378B941,1
2025-05-27 19:10:04,4,4B2A522A,-80,520A3C5C,0
2025-05-27 19:10:04,2,0761524B,-89,520A3C5C,1
2025-05-27 19:10:04,5,0761524B,-89,520A3C5C,1
2025-05-27 19:10:04,5,19345252,-96,520A3C5C,1
2025-05-27 19:10:04,4,19345252,-96,520A3C5C,1
2025-05-27 19:10:04,2,1E07072A,-88,520A3C5C,1
2025-05-27 19:10:04,3,1E07072A,-88,520A3C5C,1
2025-05-27 19:10:04,5,19612D2A,-79,7D769A01,0
2025-05-27 19:10:04,4,19612D2A,-79,7D769A01,0
2025-05-27 19:10:04,5,33072A61,-85,AA4358FB,0
2025-05-27 19:10:04,4,4C4B6619,-91,520A3C5C,0
2025-05-27 19:10:04,5,19332A07,-72,AA4358FB,0
2025-05-27 19:10:04,4,19332A07,-72,AA4358FB,0
2025-05-27 19:10:04,4,071E6661,-53,520A3C5C,0
2025-05-27 19:10:04,2,071E6661,-53,520A3C5C,0
2025-05-27 19:10:04,5,071E6661,-53,520A3C5C,0
2025-05-27 19:10:04,3,071E6661,-53,520A3C5C,0
2025-05-27 19:10:04,2,4C4C2D52,-85,520A3C5C,0
2025-05-27 19:10:04,3,4C4C2D52,-85,520A3C5C,0
2025-05-27 19:10:04,5,4C4C2D52,-85,520A3C5C,0
2025-05-27 19:10:04,4,4C4C2D52,-85,520A3C5C,0
2025-05-27 19:10:04,3,19612D2A,-89,AA4358FB,0
2025-05-27 19:10:04,5,19612D2A,-89,AA4358FB,0
2025-05-27 19:10:04,1,4C4C2D52,-88,4D64B5B5,0
2025-05-27 19:10:04,2,19612D2A,-89,AA4358FB,0
2025-05-27 19:10:04,4,19612D2A,-89,AA4358FB,0
2025-05-27 19:10:04,4,2A4B6655,-97,520A3C5C,1
2025-05-27 19:10:04,5,2A4B6655,-97,520A3C5C,1
2025-05-27 19:10:04,2,612D784B,-80,520A3C5C,0
2025-05-27 19:10:04,3,612D784B,-80,520A3C5C,0
2025-05-27 19:10:04,5,612D784B,-80,520A3C5C,0
2025-05-27 19:10:04,4,612D784B,-80,520A3C5C,0
2025-05-27 19:10:04,1,342A074C,-79,4D64B5B5,0
2025-05-27 19:10:04,3,342A074C,-79,520A3C5C,0
2025-05-27 19:10:04,4,34071952,-84,520A3C5C,0
2025-05-27 19:10:04,2,34071952,-84,520A3C5C,0
2025-05-27 19:10:04,3,34071952,-84,520A3C5C,0
2025-05-27 19:10:04,5,34071952,-84,520A3C5C,0
2025-05-27 19:10:04,1,071E6661,-60,7378B941,0
2025-05-27 19:10:04,4,332D4B2D,-89,AA4358FB,1
2025-05-27 19:10:04,5,332D4B2D,-89,AA4358FB,1
2025-05-27 19:10:04,3,2D4C342A,-86,520A3C5C,1
2025-05-27 19:10:04,5,2D4C342A,-86,520A3C5C,1
2025-05-27 19:10:04,2,2D4C342A,-86,520A3C5C,1
2025-05-27 19:10:04,4,2D4C342A,-86,520A3C5C,1
2025-05-27 19:10:02,1,072A6661,-102,D46BA6A2,1
2025-05-27 19:10:04,5,2A332D61,-84,B995250B,1
2025-05-27 19:10:04,4,2A332D61,-84,B995250B,1
2025-05-27 19:10:04,4,55334C07,-88,520A3C5C,1
2025-05-27 19:10:04,5,19332A07,-79,B995250B,0
2025-05-27 19:10:04,2,2D071E55,-99,520A3C5C,1
2025-05-27 19:10:04,5,2D071E55,-99,520A3C5C,1
2025-05-27 19:10:04,3,2D071E55,-99,520A3C5C,1
2025-05-27 19:10:04,1,2D071E55,-99,520A3C5C,1
2025-05-27 19:10:04,4,2D071E55,-99,520A3C5C,1
2025-05-27 19:10:04,4,1E340719,-85,520A3C5C,0
2025-05-27 19:10:04,5,2A4B6655,-91,B995250B,1
2025-05-27 19:10:02,1,2D4B341E,-87,D46BA6A2,0
2025-05-27 19:10:02,4,2D4B341E,-87,D46BA6A2,0
2025-05-27 19:10:04,1,55334C07,-87,7378B941,1
2025-05-27 19:10:05,4,1E4B6155,-106,520A3C5C,0
2025-05-27 19:10:05,2,1E4B6155,-106,520A3C5C,0
2025-05-27 19:10:05,5,1E4B6155,-106,520A3C5C,0
2025-05-27 19:10:05,3,1E4B6155,-106,520A3C5C,0
2025-05-27 19:10:05,2,2D071E55,-99,AA4358FB,1
2025-05-27 19:10:05,5,2D071E55,-99,AA4358FB,1
2025-05-27 19:10:05,1,2D071E55,-99,AA4358FB,1
2025-05-27 19:10:05,3,2D071E55,-99,AA4358FB,1
2025-05-27 19:10:05,4,2D071E55,-99,AA4358FB,1
2025-05-27 19:10:05,3,2D196655,-91,520A3C5C,0
2025-05-27 19:10:05,5,2D196655,-91,520A3C5C,0
2025-05-27 19:10:05,2,2D196655,-91,520A3C5C,0
2025-05-27 19:10:05,4,2D196655,-91,520A3C5C,0
2025-05-27 19:10:03,1,0752664C,-86,D46BA6A2,0
2025-05-27 19:10:05,5,4C2A5219,-94,AA4358FB,0
2025-05-27 19:10:05,4,34663378,-87,520A3C5C,0
2025-05-27 19:10:05,2,34663378,-87,520A3C5C,0
2025-05-27 19:10:05,3,34663378,-87,520A3C5C,0
2025-05-27 19:10:05,4,19666155,-85,520A3C5C,1
2025-05-27 19:10:05,2,19666155,-85,520A3C5C,1
2025-05-27 19:10:05,5,19666155,-85,520A3C5C,1
2025-05-27 19:10:05,3,19666155,-85,520A3C5C,1
2025-05-27 19:10:03,4,4B344C4C,-95,D46BA6A2,1
2025-05-27 19:10:03,5,4B344C4C,-95,D46BA6A2,1
2025-05-27 19:10:03,1,4B344C4C,-95,D46BA6A2,1
2025-05-27 19:10:05,4,2D196655,-85,AA4358FB,0
2025-05-27 19:10:05,1,2D196655,-85,AA4358FB,0
2025-05-27 19:10:05,5,2D196655,-85,AA4358FB,0
2025-05-27 19:10:05,2,4B525261,-96,520A3C5C,0
2025-05-27 19:10:05,4,4B525261,-96,520A3C5C,0
2025-05-27 19:10:05,1,33074C55,-93,7378B941,0
2025-05-27 19:10:05,5,1E336107,-68,B995250B,0
2025-05-27 19:10:05,1,1E336107,-68,B995250B,0
2025-05-27 19:10:05,4,34663378,-90,AA4358FB,0
2025-05-27 19:10:05,5,34663378,-90,AA4358FB,0
2025-05-27 19:10:05,1,4C072A78,-91,B995250B,1
2025-05-27 19:10:05,1,19666155,-94,7378B941,1
2025-05-27 19:10:05,1,2A664B61,-88,7378B941,1
2025-05-27 19:10:05,4,33074C55,-86,AA4358FB,1
2025-05-27 19:10:03,1,2A332D61,-90,D46BA6A2,1
2025-05-27 19:10:05,5,7F7FFFFF,-93,520A3C5C,0
2025-05-27 19:10:05,2,7F7FFFFF,-93,520A3C5C,0
2025-05-27 19:10:06,1,19662A07,-90,B995250B,1
2025-05-27 19:10:05,5,1E336107,-60,520A3C5C,0
2025-05-27 19:10:05,2,1E336107,-60,520A3C5C,0
2025-05-27 19:10:05,3,1E336107,-60,520A3C5C,0
2025-05-27 19:10:05,1,7855612A,-94,7378B941,1
2025-05-27 19:10:05,5,4B52614B,-85,520A3C5C,0
2025-05-27 19:10:05,2,4B52614B,-85,520A3C5C,0
2025-05-27 19:10:05,3,4B52614B,-85,520A3C5C,0
2025-05-27 19:10:05,4,4B52614B,-85,520A3C5C,0
2025-05-27 19:10:05,3,7855612A,-99,520A3C5C,1
2025-05-27 19:10:05,4,7855612A,-99,520A3C5C,1
2025-05-27 19:10:05,2,7855612A,-99,520A3C5C,1
2025-05-27 19:10:04,5,19345252,-90,D46BA6A2,1
2025-05-27 19:10:05,1,19786152,-88,7378B941,0
2025-05-27 19:10:05,5,19334B4C,-87,AA4358FB,0
2025-05-27 19:10:05,1,2D332D19,-92,520A3C5C,1
2025-05-27 19:10:05,4,2D332D19,-92,520A3C5C,1
2025-05-27 19:10:05,5,2D332D19,-92,520A3C5C,1
2025-05-27 19:10:05,2,2D332D19,-92,520A3C5C,1
2025-05-27 19:10:05,3,2D332D19,-92,520A3C5C,1
2025-05-27 19:10:04,5,334B6107,-97,D46BA6A2,1
2025-05-27 19:10:05,3,66666655,-103,520A3C5C,0
2025-05-27 19:10:05,4,66666655,-103,520A3C5C,0
2025-05-27 19:10:05,1,66666655,-103,520A3C5C,0
2025-05-27 19:10:05,2,66666655,-103,520A3C5C,0
2025-05-27 19:10:05,5,66666655,-103,520A3C5C,0
2025-05-27 19:10:05,5,7F7FFFFF,-96,AA4358FB,0
2025-05-27 19:10:06,1,192A4B2D,-94,B995250B,1
2025-05-27 19:10:06,5,192A4B2D,-94,B995250B,1
2025-05-27 19:10:05,3,2D66342A,-85,520A3C5C,0
2025-05-27 19:10:05,5,2D66342A,-85,520A3C5C,0
2025-05-27 19:10:05,2,2D66342A,-85,520A3C5C,0
2025-05-27 19:10:05,1,2A071919,-88,7378B941,1
2025-05-27 19:10:05,4,19662A07,-83,520A3C5C,1
2025-05-27 19:10:05,1,19662A07,-83,520A3C5C,1
2025-05-27 19:10:05,2,19662A07,-83,520A3C5C,1
2025-05-27 19:10:05,3,19662A07,-83,520A3C5C,1
2025-05-27 19:10:05,5,19662A07,-83,520A3C5C,1
2025-05-27 19:10:04,1,334B6107,-88,7D769A01,1
2025-05-27 19:10:05,2,2A55344C,-84,520A3C5C,0
2025-05-27 19:10:05,3,2A55344C,-84,520A3C5C,0
2025-05-27 19:10:05,4,2A55344C,-84,520A3C5C,0
2025-05-27 19:10:06,1,2A55344C,-91,CB4A1EAE,0
2025-05-27 19:10:06,5,664B1E34,-88,AA4358FB,1
2025-05-27 19:10:05,5,664B1E34,-97,520A3C5C,1
2025-05-27 19:10:05,4,664B1E34,-97,520A3C5C,1
2025-05-27 19:10:05,2,664B1E34,-97,520A3C5C,1
2025-05-27 19:10:05,3,664B1E34,-97,520A3C5C,1
2025-05-27 19:10:06,1,2A071919,-85,AA4358FB,0
2025-05-27 19:10:06,5,2A071919,-85,AA4358FB,0
2025-05-27 19:10:06,4,2A071919,-85,AA4358FB,0
2025-05-27 19:10:05,5,2A071919,-82,520A3C5C,0
2025-05-27 19:10:05,4,2A071919,-82,520A3C5C,0
2025-05-27 19:10:05,2,2A071919,-82,520A3C5C,0
2025-05-27 19:10:05,3,2A071919,-82,520A3C5C,0
2025-05-27 19:10:05,1,4C4C2D52,-83,7D769A01,0
2025-05-27 19:10:06,1,192A4B2D,-86,CB4A1EAE,1
2025-05-27 19:10:06,4,192A4B2D,-86,CB4A1EAE,1
2025-05-27 19:10:06,5,33194C1E,-81,520A3C5C,0
