UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,1,2025-05-27 19:10:24,-71,59FE8D30,20895,,,D46BA6A2,
,,1,2025-05-27 19:10:25,-72,59FE8D30,51327,,,D46BA6A2,
,,1,2025-05-27 19:10:26,-83,0000006E,52567,,,D46BA6A2,
,,1,2025-05-27 19:10:26,-74,81D187E3,10754,,,D46BA6A2,
,,1,2025-05-27 19:10:27,-53,870614B1,57068,,,D46BA6A2,
,,5,2025-05-27 19:10:22,-75,B3DA9765,10919,,,AA4358FB,
,,4,2025-05-27 19:10:23,-73,A648A0E7,53485,,,AA4358FB,
,,5,2025-05-27 19:10:23,-73,A648A0E7,53485,,,AA4358FB,
,,5,2025-05-27 19:10:24,-69,13323C65,42621,,,AA4358FB,
,,5,2025-05-27 19:10:25,-72,23D9727E,31907,,,AA4358FB,
,,1,2025-05-27 19:10:32,-69,D7510A57,18082,,,D46BA6A2,
,,1,2025-05-27 19:10:32,-80,77AAF9E2,13075,,,D46BA6A2,
,,5,2025-05-27 19:10:25,-79,3F9E3319,594,,,AA4358FB,
,,4,2025-05-27 19:10:26,-77,E85FB74C,20719,,,AA4358FB,
,,5,2025-05-27 19:10:26,-77,E85FB74C,20719,,,AA4358FB,
,,1,2025-05-27 19:10:33,-55,23D9727E,23396,,,D46BA6A2,
,,1,2025-05-27 19:10:33,-58,870614B1,32763,,,D46BA6A2,
,,5,2025-05-27 19:10:27,-78,B78FE24A,50119,,,AA4358FB,
,,1,2025-05-27 19:10:27,-68,367E0F4A,33616,,,AA4358FB,
,,4,2025-05-27 19:10:27,-68,367E0F4A,33616,,,AA4358FB,
,,5,2025-05-27 19:10:27,-68,367E0F4A,33616,,,AA4358FB,
,,5,2025-05-27 19:10:28,-68,81D187E3,2551,,,AA4358FB,
,,5,2025-05-27 19:10:28,-81,E197FE3E,21341,,,AA4358FB,
,,5,2025-05-27 19:10:28,-65,367E0F4A,54389,,,AA4358FB,
,,5,2025-05-27 19:10:30,-67,0000006E,61641,,,AA4358FB,
,,5,2025-05-27 19:10:30,-74,A648A0E7,15546,,,AA4358FB,
,,5,2025-05-27 19:10:30,-72,81D187E3,42937,,,AA4358FB,
,,1,2025-05-27 19:10:30,-72,81D187E3,42937,,,AA4358FB,
,,4,2025-05-27 19:10:30,-72,81D187E3,42937,,,AA4358FB,
,,5,2025-05-27 19:10:30,-79,B3DA9765,50852,,,AA4358FB,
,,4,2025-05-27 19:10:30,-79,B3DA9765,50852,,,AA4358FB,
,,5,2025-05-27 19:10:31,-61,870614B1,38909,,,AA4358FB,
,,1,2025-05-27 19:10:32,-77,59FE8D30,6061,,,AA4358FB,
,,5,2025-05-27 19:10:36,-73,A648A0E7,43791,,,AA4358FB,
,,5,2025-05-27 19:10:36,-73,59FE8D30,45919,,,AA4358FB,
,,5,2025-05-27 19:10:36,-82,B3DA9765,41662,,,AA4358FB,
,,2,2025-05-27 19:10:25,-75,59FE8D30,20895,,,520A3C5C,
,,3,2025-05-27 19:10:25,-75,59FE8D30,20895,,,520A3C5C,
,,3,2025-05-27 19:10:26,-65,2172633A,49824,,,520A3C5C,
,,2,2025-05-27 19:10:26,-65,2172633A,49824,,,520A3C5C,
,,5,2025-05-27 19:10:26,-73,0000006E,52567,,,520A3C5C,
,,3,2025-05-27 19:10:26,-73,0000006E,52567,,,520A3C5C,
,,2,2025-05-27 19:10:26,-73,0000006E,52567,,,520A3C5C,
,,4,2025-05-27 19:10:26,-73,0000006E,52567,,,520A3C5C,
,,3,2025-05-27 19:10:27,-75,59FE8D30,14652,,,520A3C5C,
