time,tag_id,rssi
2025-05-27T19:02:14Z,2A664B6106,-95
2025-05-27T19:02:14Z,4B194C4C,-84
2025-05-27T19:02:14Z,4C2A3355,-90
2025-05-27T19:02:14Z,782A784C,-103
2025-05-27T19:02:14Z,194C1E61,-99
2025-05-27T19:02:14Z,19334B4C,-91
2025-05-27T19:02:14Z,662D666158,-88
2025-05-27T19:02:14Z,1E192D33,-87
2025-05-27T19:02:14Z,2A1E611E66,-100
2025-05-27T19:02:14Z,1E1E5255,-88
2025-05-27T19:02:14Z,2A4B342D56,-88
2025-05-27T19:02:14Z,4B52614B,-90
2025-05-27T19:02:14Z,78612A6120,-90
2025-05-27T19:02:14Z,552D07663E,-95
2025-05-27T19:02:14Z,78074B52,-92
2025-05-27T19:02:14Z,0755784B7A,-94
2025-05-27T19:02:14Z,2A55344C,-89
2025-05-27T19:02:14Z,0761524B1C,-92
2025-05-27T19:02:15Z,1E52782A,-97
2025-05-27T19:02:15Z,55074B4B,-91
2025-05-27T19:02:15Z,616178346B,-97
2025-05-27T19:02:15Z,2D4B341E,-90
2025-05-27T19:02:15Z,4B524C1E1E,-94
2025-05-27T19:02:15Z,664B1E3446,-89
2025-05-27T19:02:15Z,551E4B4C13,-100
2025-05-27T19:02:15Z,1E191E3323,-94
2025-05-27T19:02:15Z,1E07072A08,-88
2025-05-27T19:02:15Z,19612D2A,-87
2025-05-27T19:02:15Z,347834614A,-88
2025-05-27T19:02:15Z,19662A0740,-94
2025-05-27T19:02:15Z,071E0766B2,-88
2025-05-27T19:02:15Z,666166194B,-94
2025-05-27T19:02:15Z,3307555564,-88
2025-05-27T19:02:15Z,1E55614C44,-86
2025-05-27T19:02:15Z,4C335233,-93
2025-05-27T19:02:15Z,4C4B6619,-96
2025-05-27T19:02:15Z,61191E1E,-101
2025-05-27T19:02:15Z,2D66342AF3,-91
2025-05-27T19:02:15Z,334B61070C,-85
2025-05-27T19:02:15Z,614C2A4C,-84
2025-05-27T19:02:15Z,1E340719,-90
2025-05-27T19:02:16Z,78664B2D,-92
2025-05-27T19:02:16Z,662D616626,-96
2025-05-27T19:02:16Z,332A1E07,-84
2025-05-27T19:02:16Z,1E4B1E6168,-94
2025-05-27T19:02:16Z,551E4C19,-87
2025-05-27T19:02:16Z,3333332A,-99
2025-05-27T19:02:16Z,334B524C3C,-83
2025-05-27T19:02:16Z,1961074C,-83
2025-05-27T19:02:16Z,2D196655,-85
2025-05-27T19:02:16Z,551E4C2A4D,-109
2025-05-27T19:02:16Z,2A19781E,-87
2025-05-27T19:02:16Z,1955611E,-78
2025-05-27T19:02:16Z,612D191E21,-84
2025-05-27T19:02:16Z,334C4B61,-72
2025-05-27T19:02:16Z,66610000,-86
2025-05-27T19:02:16Z,331E4C55,-89
2025-05-27T19:02:16Z,4B554C0747,-94
2025-05-27T19:02:17Z,071E6661,-57
2025-05-27T19:02:17Z,19786152,-94
2025-05-27T19:02:17Z,614C192D,-67
2025-05-27T19:02:17Z,4B525261,-96
2025-05-27T19:02:17Z,1E33072D57,-83
2025-05-27T19:02:17Z,2A076666FA,-100
2025-05-27T19:02:17Z,7855612A50,-100
2025-05-27T19:02:17Z,192A4B2D0A,-85
2025-05-27T19:02:17Z,2A332D6169,-86
2025-05-27T19:02:17Z,52190734,-87
2025-05-27T19:02:17Z,2D072A33,-91
2025-05-27T19:02:17Z,4C525561,-100
2025-05-27T19:02:17Z,78071E195A,-99
2025-05-27T19:02:17Z,782A5533,-104
2025-05-27T19:02:17Z,614C2D7817,-85
2025-05-27T19:02:17Z,55612A0725,-94
2025-05-27T19:02:18Z,4B5561787A,-84
2025-05-27T19:02:18Z,552D4B1E,-87
2025-05-27T19:02:18Z,1966191E,-88
2025-05-27T19:02:18Z,33194C1E,-84
2025-05-27T19:02:18Z,662D2D3438,-100
2025-05-27T19:02:18Z,072A66610D,-97
2025-05-27T19:02:18Z,1966615535,-88
2025-05-27T19:02:18Z,552A663471,-86
2025-05-27T19:02:18Z,4B4C66346A,-91
2025-05-27T19:02:18Z,4C557807,-86
2025-05-27T19:02:18Z,55334C075C,-95
2025-05-27T19:02:18Z,33072A61,-85
2025-05-27T19:02:18Z,55613461,-71
2025-05-27T19:02:18Z,55191E4B5D,-79
2025-05-27T19:02:18Z,2D071E550B,-99
2025-05-27T19:02:18Z,6178554B,-85
2025-05-27T19:02:19Z,1E4B662D,-101
2025-05-27T19:02:19Z,33554B2D78,-91
2025-05-27T19:02:19Z,785207070E,-83
2025-05-27T19:02:19Z,1E4C2D3301,-90
