time,tag_id,sync,family,payload_version,payload,rssi
2025-05-27T20:34:59Z,13323C65,11475,1,0,A80BC908,-84
2025-05-27T20:35:00Z,D7510A57,38092,1,0,1D072609,-72
2025-05-27T20:35:00Z,13323C65,5452,1,0,A80BD308,-82
2025-05-27T20:35:00Z,367E0F4A,52165,1,0,8C0B7709,-72
2025-05-27T20:35:01Z,A648A0E7,17733,1,0,A70BEF08,-76
2025-05-27T20:35:02Z,59FE8D30,11897,1,0,F106A308,-78
2025-05-27T20:35:02Z,13323C65,64754,1,0,A80BDB08,-80
2025-05-27T20:35:02Z,367E0F4A,23366,1,0,8C0B7209,-72
2025-05-27T20:35:03Z,81D187E3,12267,1,0,920BAA09,-72
2025-05-27T20:35:03Z,59FE8D30,57381,1,0,EE06A508,-78
2025-05-27T20:35:03Z,A648A0E7,26711,1,0,A70B0509,-80
2025-05-27T20:35:04Z,13323C65,20156,1,0,A80BD008,-82
2025-05-27T20:35:05Z,81D187E3,37510,1,0,920BA209,-72
2025-05-27T20:35:05Z,59FE8D30,59990,1,0,EE06AB08,-80
2025-05-27T20:35:05Z,D7510A57,52323,1,0,1B071709,-72
2025-05-27T20:35:06Z,A648A0E7,6142,1,0,A70BE708,-75
2025-05-27T20:35:07Z,367E0F4A,53977,1,0,8D0B7A09,-70
2025-05-27T20:35:07Z,D7510A57,60303,1,0,1D071A09,-72
2025-05-27T20:35:07Z,13323C65,62187,1,0,A70BE708,-78
2025-05-27T20:35:08Z,367E0F4A,49306,1,0,8C0B7709,-71
2025-05-27T20:35:08Z,59FE8D30,17212,1,0,F006B008,-80
2025-05-27T20:35:08Z,D7510A57,64607,1,0,1E071709,-72
2025-05-27T20:35:09Z,367E0F4A,36991,1,0,8C0B7009,-78
2025-05-27T20:35:09Z,59FE8D30,55102,1,0,F006A308,-77
2025-05-27T20:35:09Z,D7510A57,48959,1,0,1D071A09,-72
2025-05-27T20:35:10Z,367E0F4A,29930,1,0,8B0B8409,-70
2025-05-27T20:35:10Z,D7510A57,15364,1,0,1E072E09,-71
2025-05-27T20:35:10Z,13323C65,53791,1,0,A80BCE08,-78
2025-05-27T20:35:11Z,81D187E3,12809,1,0,910BAA09,-75
2025-05-27T20:35:11Z,367E0F4A,10185,1,0,8C0B6809,-72
2025-05-27T20:35:11Z,13323C65,26076,1,0,A80BE008,-83
2025-05-27T20:35:12Z,D7510A57,43388,1,0,1C071C09,-70
2025-05-27T20:35:14Z,A648A0E7,33599,1,0,A90BF108,-82
2025-05-27T20:35:14Z,81D187E3,62150,1,0,930BA509,-80
2025-05-27T20:35:14Z,B78FE24A,4315,1,0,51064F09,-80
2025-05-27T20:35:14Z,D7510A57,2407,1,0,1D070809,-69
2025-05-27T20:35:15Z,D7510A57,3250,1,0,1D072409,-69
2025-05-27T20:35:16Z,A648A0E7,45189,1,0,A70BF608,-80
2025-05-27T20:35:16Z,367E0F4A,4819,1,0,8C0B7C09,-72
2025-05-27T20:35:16Z,13323C65,11875,1,0,A80BBC08,-83
2025-05-27T20:35:17Z,A648A0E7,56128,1,0,A80B0009,-75
2025-05-27T20:35:17Z,D7510A57,55120,1,0,1D072109,-71
2025-05-27T20:35:17Z,0000006E,165,1,0,1D072909,-73
2025-05-27T20:35:18Z,13323C65,9581,1,0,A70BD808,-79
2025-05-27T20:35:19Z,81D187E3,13282,1,0,930BA209,-79
2025-05-27T20:35:20Z,81D187E3,36193,1,0,910BAA09,-72
2025-05-27T20:35:20Z,59FE8D30,56634,1,0,ED06A308,-82
2025-05-27T20:35:20Z,870614B1,51766,2,0,1A066407,-76
2025-05-27T20:35:21Z,A648A0E7,448,1,0,A70BF408,-80
2025-05-27T20:35:21Z,59FE8D30,56643,1,0,ED06A008,-78
2025-05-27T20:35:22Z,A648A0E7,3176,1,0,A70B0809,-80
2025-05-27T20:35:22Z,81D187E3,10185,1,0,910BAA09,-80
2025-05-27T20:35:22Z,59FE8D30,73,1,0,EE06A808,-79
2025-05-27T20:35:22Z,D7510A57,44680,1,0,1B073009,-71
2025-05-27T20:35:23Z,367E0F4A,32404,1,0,8C0B7509,-72
2025-05-27T20:35:23Z,0000006E,61824,1,0,1D072409,-77
2025-05-27T20:35:25Z,59FE8D30,60825,1,0,F1069408,-81
2025-05-27T20:35:27Z,07F9389E,21666,2,0,0706F609,-72
2025-05-27T20:35:27Z,81D187E3,18159,1,0,910BAA09,-75
2025-05-27T20:35:27Z,A648A0E7,65165,1,0,A70BF908,-81
2025-05-27T20:35:27Z,D7510A57,47592,1,0,1D071F09,-69
2025-05-27T20:35:28Z,81D187E3,42991,1,0,920BA509,-72
2025-05-27T20:35:28Z,A648A0E7,60811,1,0,A80BEA08,-75
2025-05-27T20:35:28Z,D7510A57,9652,1,0,1E070B09,-72
2025-05-27T20:35:28Z,13323C65,14905,1,0,A80BE708,-76
2025-05-27T20:35:29Z,59FE8D30,5301,1,0,ED069908,-78
2025-05-27T20:35:29Z,23D9727E,26555,2,0,1106270B,-82
2025-05-27T20:35:30Z,A648A0E7,22603,1,0,A70B0509,-80
2025-05-27T20:35:30Z,D7510A57,60477,1,0,1F071009,-70
2025-05-27T20:35:30Z,367E0F4A,17254,1,0,8C0B8109,-71
2025-05-27T20:35:30Z,13323C65,47490,1,0,A80BD008,-77
2025-05-27T20:35:31Z,A648A0E7,35520,1,0,A70B0309,-80
2025-05-27T20:35:31Z,367E0F4A,53539,1,0,8B0B6309,-70
2025-05-27T20:35:32Z,07F9389E,1020,2,0,0706F809,-80
2025-05-27T20:35:32Z,81D187E3,38987,1,0,930BA509,-75
2025-05-27T20:35:33Z,81D187E3,36106,1,0,920BAA09,-79
2025-05-27T20:35:34Z,D7510A57,33497,1,0,1E071A09,-71
2025-05-27T20:35:34Z,367E0F4A,20498,1,0,8B0B6809,-72
2025-05-27T20:35:35Z,81D187E3,50459,1,0,920BAC09,-73
2025-05-27T20:35:35Z,367E0F4A,37188,1,0,8C0B7209,-72
2025-05-27T20:35:36Z,81D187E3,63436,1,0,920BA509,-75
2025-05-27T20:35:37Z,07F9389E,30507,2,0,0606FB09,-72
2025-05-27T20:35:37Z,81D187E3,51732,1,0,920BAA09,-73
2025-05-27T20:35:37Z,A648A0E7,61998,1,0,A80BE508,-75
2025-05-27T20:35:38Z,D7510A57,10315,1,0,1C071509,-70
2025-05-27T20:35:38Z,870614B1,37577,2,0,1A066207,-76
2025-05-27T20:35:38Z,367E0F4A,61059,1,0,8D0B7209,-70
2025-05-27T20:35:40Z,13323C65,46374,1,0,A70BDD08,-79
2025-05-27T20:35:40Z,A648A0E7,6243,1,0,A70B0509,-81
2025-05-27T20:35:41Z,13323C65,34018,1,0,A80BD008,-77
2025-05-27T20:35:41Z,0000006E,11421,1,0,1D073309,-75
2025-05-27T20:35:41Z,D7510A57,2855,1,0,1B072409,-72
2025-05-27T20:35:42Z,81D187E3,24245,1,0,920BA209,-73
2025-05-27T20:35:42Z,367E0F4A,41893,1,0,8C0B6D09,-79
2025-05-27T20:35:43Z,81D187E3,8061,1,0,920BA209,-80
2025-05-27T20:35:43Z,D7510A57,7341,1,0,1D071509,-72
2025-05-27T20:35:43Z,367E0F4A,29661,1,0,8B0B6B09,-79
2025-05-27T20:35:44Z,D7510A57,58511,1,0,1C072B09,-70
2025-05-27T20:35:44Z,367E0F4A,53961,1,0,8C0B7509,-71
2025-05-27T20:35:45Z,59FE8D30,20994,1,0,EF069108,-78
2025-05-27T20:35:45Z,E197FE3E,60592,1,0,4E06300A,-82
2025-05-27T20:35:46Z,59FE8D30,13179,1,0,EF069B08,-81
2025-05-27T20:35:47Z,07F9389E,28972,2,0,0706000A,-78
2025-05-27T20:35:47Z,367E0F4A,53340,1,0,8C0B7009,-79
2025-05-27T20:35:48Z,81D187E3,30757,1,0,920BAA09,-78
2025-05-27T20:35:48Z,367E0F4A,63525,1,0,8B0B6D09,-78
2025-05-27T20:35:49Z,367E0F4A,46630,1,0,8C0B6309,-78
2025-05-27T20:35:50Z,367E0F4A,20103,1,0,8C0B7F09,-72
2025-05-27T20:35:51Z,367E0F4A,2151,1,0,8D0B6609,-73
2025-05-27T20:35:52Z,81D187E3,18135,1,0,920BA709,-72
2025-05-27T20:35:52Z,13323C65,50457,1,0,A80BDB08,-78
2025-05-27T20:35:53Z,81D187E3,60695,1,0,910BA509,-79
2025-05-27T20:35:55Z,367E0F4A,3696,1,0,8C0B7F09,-79
2025-05-27T20:35:55Z,D7510A57,45470,1,0,1F071F09,-69
2025-05-27T20:35:56Z,870614B1,3082,2,0,1A066207,-78
2025-05-27T20:35:56Z,A648A0E7,25579,1,0,A80BE708,-80
2025-05-27T20:35:57Z,81D187E3,33179,1,0,920BA709,-73
2025-05-27T20:35:58Z,81D187E3,30268,1,0,910BA709,-72
2025-05-27T20:35:59Z,D7510A57,24974,1,0,1C071509,-72
2025-05-27T20:36:00Z,D7510A57,15868,1,0,1B071A09,-72
2025-05-27T20:36:01Z,81D187E3,1732,1,0,910BAA09,-80
2025-05-27T20:36:01Z,D7510A57,34070,1,0,1D071F09,-70
2025-05-27T20:36:02Z,81D187E3,11210,1,0,920BA509,-79
2025-05-27T20:36:02Z,D7510A57,5920,1,0,1D071F09,-73
2025-05-27T20:36:02Z,A648A0E7,12710,1,0,A80BDB08,-81
2025-05-27T20:36:03Z,367E0F4A,9985,1,0,8D0B6D09,-70
2025-05-27T20:36:03Z,81D187E3,3392,1,0,930BAF09,-79
2025-05-27T20:36:03Z,A648A0E7,14128,1,0,A90BE008,-80
2025-05-27T20:36:04Z,59FE8D30,61257,1,0,EF069E08,-81
2025-05-27T20:36:04Z,D7510A57,19189,1,0,1C072109,-70
2025-05-27T20:36:05Z,81D187E3,18327,1,0,910BAF09,-74
2025-05-27T20:36:05Z,D7510A57,6663,1,0,1C070B09,-70
2025-05-27T20:36:06Z,D7510A57,37415,1,0,1B071509,-69
2025-05-27T20:36:07Z,07F9389E,59997,2,0,0606000A,-72
2025-05-27T20:36:08Z,A648A0E7,33804,1,0,A70B1009,-75
2025-05-27T20:36:09Z,81D187E3,13312,1,0,910BA209,-72
2025-05-27T20:36:09Z,59FE8D30,50752,1,0,EE069908,-78
2025-05-27T20:36:09Z,13323C65,34638,1,0,A80BCE08,-77
2025-05-27T20:36:10Z,81D187E3,45616,1,0,930B9D09,-79
2025-05-27T20:36:10Z,D7510A57,7806,1,0,1C071509,-72
2025-05-27T20:36:11Z,81D187E3,54122,1,0,910BAC09,-75
2025-05-27T20:36:11Z,13323C65,16746,1,0,A80BD308,-79
2025-05-27T20:36:12Z,59FE8D30,44491,1,0,EC068F08,-79
2025-05-27T20:36:12Z,D7510A57,56846,1,0,1A071009,-72
2025-05-27T20:36:12Z,13323C65,25,1,0,A70BDD08,-80
2025-05-27T20:36:13Z,D7510A57,64410,1,0,1C071709,-72
2025-05-27T20:36:13Z,A648A0E7,30841,1,0,A60B1F09,-75
2025-05-27T20:36:14Z,81D187E3,1274,1,0,920BAA09,-73
2025-05-27T20:36:14Z,367E0F4A,52494,1,0,8C0B7C09,-78
2025-05-27T20:36:14Z,D7510A57,22268,1,0,1C071A09,-69
2025-05-27T20:36:14Z,13323C65,33919,1,0,A70BDD08,-85
2025-05-27T20:36:14Z,E2A807D7,54940,1,0,4206EC08,-86
2025-05-27T20:36:16Z,59FE8D30,14941,1,0,EC068008,-78
2025-05-27T20:36:16Z,D7510A57,36570,1,0,1C070809,-72
2025-05-27T20:36:16Z,B78FE24A,65311,1,0,51064709,-82
2025-05-27T20:36:17Z,D7510A57,62476,1,0,1C070D09,-72
2025-05-27T20:36:17Z,870614B1,47614,2,0,1A066207,-79
2025-05-27T20:36:17Z,13323C65,13637,1,0,A80BCB08,-79
2025-05-27T20:36:17Z,A648A0E7,51442,1,0,A70B0309,-81
2025-05-27T20:36:18Z,A648A0E7,6991,1,0,A70B0309,-75
2025-05-27T20:36:19Z,D7510A57,36804,1,0,1C072409,-72
2025-05-27T20:36:19Z,A648A0E7,25859,1,0,A70B0B09,-81
2025-05-27T20:36:20Z,59FE8D30,39906,1,0,EA069B08,-77
2025-05-27T20:36:20Z,D7510A57,10821,1,0,1C071C09,-69
2025-05-27T20:36:21Z,D7510A57,20843,1,0,1C071F09,-72
2025-05-27T20:36:22Z,59FE8D30,53179,1,0,ED069908,-79
2025-05-27T20:36:22Z,367E0F4A,4390,1,0,8B0B7C09,-70
2025-05-27T20:36:23Z,870614B1,46337,2,0,1A065A07,-78
