time,tag_id,rssi
2025-05-27T17:48:04Z,61191E1E,-87
2025-05-27T17:48:04Z,341E334B4F,-90
2025-05-27T17:48:04Z,55612A0725,-98
2025-05-27T17:48:04Z,3378614CA6,-91
2025-05-27T17:48:04Z,1966191E,-83
2025-05-27T17:48:04Z,334C4B61,-75
2025-05-27T17:48:04Z,1961074C,-88
2025-05-27T17:48:04Z,2A664B6106,-88
2025-05-27T17:48:05Z,2D66342A,-93
2025-05-27T17:48:05Z,4C2A3355,-91
2025-05-27T17:48:05Z,4B525261,-102
2025-05-27T17:48:05Z,785207070E,-86
2025-05-27T17:48:05Z,4C557807,-91
2025-05-27T17:48:05Z,34664C1E,-93
2025-05-27T17:48:05Z,614B342A52,-99
2025-05-27T17:48:05Z,554B33613E,-90
2025-05-27T17:48:05Z,1E4C2D3301,-84
2025-05-27T17:48:05Z,334B1E664D,-83
2025-05-27T17:48:05Z,07335234,-99
2025-05-27T17:48:05Z,3333332A,-95
2025-05-27T17:48:05Z,614C2D7817,-88
2025-05-27T17:48:05Z,4B52614B,-90
2025-05-27T17:48:05Z,662D2D3438,-84
2025-05-27T17:48:05Z,4B194C4C,-84
2025-05-27T17:48:05Z,5278553332,-96
2025-05-27T17:48:05Z,2A071919,-83
2025-05-27T17:48:05Z,78074B52,-97
2025-05-27T17:48:05Z,33074C55,-83
2025-05-27T17:48:06Z,4B524C1E1E,-94
2025-05-27T17:48:06Z,2D071E550B,-90
2025-05-27T17:48:06Z,66666655,-91
2025-05-27T17:48:06Z,666166194B,-88
2025-05-27T17:48:06Z,1E192D33,-99
2025-05-27T17:48:06Z,55554C1E,-99
2025-05-27T17:48:06Z,52786652,-90
2025-05-27T17:48:06Z,072A66610D,-97
2025-05-27T17:48:06Z,616178346B,-99
2025-05-27T17:48:06Z,1933612D,-93
2025-05-27T17:48:06Z,071E0766,-86
2025-05-27T17:48:06Z,551E664B41,-92
2025-05-27T17:48:06Z,2D072A33,-94
2025-05-27T17:48:06Z,4C6178345B,-97
2025-05-27T17:48:06Z,55074B4B,-93
2025-05-27T17:48:06Z,33072A6189,-96
2025-05-27T17:48:06Z,1955611E,-80
2025-05-27T17:48:06Z,2D4C342A,-92
2025-05-27T17:48:06Z,33554B2D78,-89
2025-05-27T17:48:06Z,1E4B1E6168,-89
2025-05-27T17:48:06Z,342A074C,-84
2025-05-27T17:48:07Z,664B6666,-85
2025-05-27T17:48:07Z,334B524C3C,-90
2025-05-27T17:48:07Z,2A19781E,-82
2025-05-27T17:48:07Z,551E5552,-99
2025-05-27T17:48:07Z,4C665261,-99
2025-05-27T17:48:07Z,1E52782A,-80
2025-05-27T17:48:07Z,61616161,-92
2025-05-27T17:48:07Z,611E334B,-89
2025-05-27T17:48:07Z,074C5533,-88
2025-05-27T17:48:07Z,2D664C4C,-101
2025-05-27T17:48:07Z,78612A6120,-107
2025-05-27T17:48:07Z,664B1E3446,-102
2025-05-27T17:48:07Z,55191E4B5D,-98
2025-05-27T17:48:07Z,4B6607344E,-87
2025-05-27T17:48:07Z,34071952,-86
2025-05-27T17:48:07Z,4B4C66346A,-98
2025-05-27T17:48:08Z,5555524B86,-92
2025-05-27T17:48:08Z,612D191E21,-90
2025-05-27T17:48:08Z,662A2D55,-93
2025-05-27T17:48:08Z,334B61070C,-87
2025-05-27T17:48:08Z,2D2D6634E5,-92
2025-05-27T17:48:08Z,66557866,-95
2025-05-27T17:48:08Z,4B554C0747,-93
2025-05-27T17:48:08Z,4C4B6619,-89
2025-05-27T17:48:08Z,071E197869,-93
2025-05-27T17:48:08Z,0752664C,-93
2025-05-27T17:48:08Z,2A332D6169,-94
2025-05-27T17:48:08Z,071E6661,-61
2025-05-27T17:48:08Z,66612D78A7,-104
2025-05-27T17:48:08Z,192A4B2D0A,-86
2025-05-27T17:48:08Z,332A1E07,-93
2025-05-27T17:48:08Z,4C335233,-93
2025-05-27T17:48:08Z,78664B2D,-90
2025-05-27T17:48:08Z,614C192D,-78
2025-05-27T17:48:08Z,192A33335A,-96
2025-05-27T17:48:08Z,19786152,-88
2025-05-27T17:48:08Z,5278612D,-95
2025-05-27T17:48:08Z,2A612A345C,-91
2025-05-27T17:48:08Z,614C2A4CF0,-104
2025-05-27T17:48:08Z,1E55612A71,-99
2025-05-27T17:48:09Z,34552D4C,-91
2025-05-27T17:48:09Z,2A55344C,-89
2025-05-27T17:48:09Z,19612D2A,-81
2025-05-27T17:48:09Z,662D666158,-97
2025-05-27T17:48:09Z,1E33072D57,-82
2025-05-27T17:48:09Z,61191E1E,-113
2025-05-27T17:48:09Z,1934525214,-92
2025-05-27T17:48:09Z,1961074C,-88
2025-05-27T17:48:10Z,551E4B4C13,-90
2025-05-27T17:48:10Z,3378614C,-91
2025-05-27T17:48:10Z,4C2A3355,-91
2025-05-27T17:48:10Z,0707664B09,-92
2025-05-27T17:48:10Z,34664C1E,-93
2025-05-27T17:48:10Z,4B525261,-102
2025-05-27T17:48:10Z,4C2A5219,-95
2025-05-27T17:48:10Z,7855612A50,-96
