time,tag_id,sync,family,payload_version,payload,rssi
2025-05-27T18:05:41Z,0000006E,36922,1,0,9007A009,-74
2025-05-27T18:05:41Z,07F9389E,61104,2,0,0706050A,-81
2025-05-27T18:05:41Z,D7510A57,35107,1,0,B507CB09,-69
2025-05-27T18:05:41Z,59FE8D30,65011,1,0,9F072B09,-76
2025-05-27T18:05:42Z,D7510A57,6061,1,0,B407C309,-69
2025-05-27T18:05:43Z,A648A0E7,20322,1,0,A50B1709,-81
2025-05-27T18:05:43Z,D7510A57,30750,1,0,B407BE09,-76
2025-05-27T18:05:43Z,23D9727E,33643,2,0,1306E10D,-57
2025-05-27T18:05:44Z,367E0F4A,14155,1,0,8A0B7709,-74
2025-05-27T18:05:44Z,0000006E,8335,1,0,8E077F09,-74
2025-05-27T18:05:44Z,59FE8D30,51318,1,0,9B072B09,-78
2025-05-27T18:05:45Z,367E0F4A,27121,1,0,8B0B8609,-75
2025-05-27T18:05:45Z,870614B1,15868,2,0,1A065507,-78
2025-05-27T18:05:47Z,23D9727E,39470,2,0,1306E10D,-61
2025-05-27T18:05:47Z,0000006E,28734,1,0,8F079309,-73
2025-05-27T18:05:48Z,A648A0E7,29991,1,0,A70B0B09,-80
2025-05-27T18:05:49Z,13323C65,36215,1,0,A70BE008,-76
2025-05-27T18:05:49Z,D7510A57,42274,1,0,B407BB09,-77
2025-05-27T18:05:50Z,23D9727E,38465,2,0,1406CA0D,-61
2025-05-27T18:05:51Z,59FE8D30,62075,1,0,9E071509,-78
2025-05-27T18:05:51Z,D7510A57,13454,1,0,B307C309,-68
2025-05-27T18:05:51Z,07F9389E,14114,2,0,07060C0A,-82
2025-05-27T18:05:51Z,870614B1,52880,2,0,1A066F07,-79
2025-05-27T18:05:52Z,367E0F4A,47717,1,0,8C0B7C09,-72
2025-05-27T18:05:52Z,D7510A57,6017,1,0,B307B909,-68
2025-05-27T18:05:53Z,59FE8D30,65095,1,0,9E071C09,-75
2025-05-27T18:05:53Z,23D9727E,43247,2,0,1306D70D,-57
2025-05-27T18:05:54Z,367E0F4A,63146,1,0,8C0B7509,-72
2025-05-27T18:05:55Z,13323C65,17405,1,0,A70BDD08,-78
2025-05-27T18:05:55Z,A648A0E7,41405,1,0,A80B0009,-80
2025-05-27T18:05:56Z,59FE8D30,41876,1,0,9D072409,-75
2025-05-27T18:05:56Z,23D9727E,41572,2,0,1206C50D,-62
2025-05-27T18:05:57Z,870614B1,59529,2,0,1B065007,-77
2025-05-27T18:05:58Z,D7510A57,27823,1,0,B407D509,-69
2025-05-27T18:05:59Z,23D9727E,45908,2,0,1306D20D,-61
2025-05-27T18:05:59Z,D7510A57,5322,1,0,B507AC09,-75
2025-05-27T18:06:00Z,59FE8D30,62576,1,0,9C073809,-77
2025-05-27T18:06:00Z,D7510A57,64448,1,0,B407C609,-70
2025-05-27T18:06:00Z,870614B1,2460,2,0,1A066207,-77
2025-05-27T18:06:00Z,A648A0E7,61289,1,0,A70B2B09,-80
2025-05-27T18:06:01Z,59FE8D30,20555,1,0,9E071009,-76
2025-05-27T18:06:01Z,367E0F4A,53704,1,0,8C0B7209,-74
2025-05-27T18:06:01Z,D7510A57,1609,1,0,B407D009,-70
2025-05-27T18:06:02Z,23D9727E,55973,2,0,1406C50D,-62
2025-05-27T18:06:02Z,13323C65,49625,1,0,A80BCB08,-76
2025-05-27T18:06:02Z,0000006E,2691,1,0,8F078109,-75
2025-05-27T18:06:02Z,D7510A57,45360,1,0,B407BE09,-70
2025-05-27T18:06:02Z,59FE8D30,40706,1,0,9F071509,-75
2025-05-27T18:06:04Z,367E0F4A,38454,1,0,8C0B7709,-72
2025-05-27T18:06:04Z,D7510A57,26836,1,0,B507B909,-75
2025-05-27T18:06:05Z,D7510A57,54096,1,0,B407C309,-75
2025-05-27T18:06:06Z,D7510A57,52693,1,0,B507CB09,-69
2025-05-27T18:06:07Z,367E0F4A,38502,1,0,8C0B7F09,-77
2025-05-27T18:06:07Z,D7510A57,15994,1,0,B507BE09,-70
2025-05-27T18:06:07Z,59FE8D30,39883,1,0,A0070D09,-74
2025-05-27T18:06:08Z,23D9727E,50076,2,0,1206D70D,-61
2025-05-27T18:06:08Z,59FE8D30,27369,1,0,9E073809,-75
2025-05-27T18:06:09Z,A648A0E7,59609,1,0,A60B1009,-82
2025-05-27T18:06:09Z,81D187E3,9666,1,0,910B9D09,-83
2025-05-27T18:06:09Z,D7510A57,50759,1,0,B507BB09,-69
2025-05-27T18:06:10Z,A648A0E7,1942,1,0,A70B0809,-80
2025-05-27T18:06:12Z,D7510A57,61654,1,0,B507B609,-70
2025-05-27T18:06:13Z,367E0F4A,48348,1,0,8C0B8B09,-71
2025-05-27T18:06:14Z,0000006E,59666,1,0,8F079009,-75
2025-05-27T18:06:15Z,870614B1,18562,2,0,1A067407,-77
2025-05-27T18:06:15Z,59FE8D30,18421,1,0,A0072109,-76
2025-05-27T18:06:17Z,59FE8D30,37751,1,0,A1072109,-74
2025-05-27T18:06:17Z,23D9727E,58291,2,0,1306D70D,-61
2025-05-27T18:06:17Z,367E0F4A,60443,1,0,8C0B6D09,-74
2025-05-27T18:06:18Z,59FE8D30,35340,1,0,A1073B09,-76
2025-05-27T18:06:18Z,2172633A,26797,2,0,1D06C70B,-76
2025-05-27T18:06:18Z,D7510A57,45673,1,0,B707CB09,-69
2025-05-27T18:06:19Z,A648A0E7,54830,1,0,A70B0009,-79
2025-05-27T18:06:19Z,5504D31A,48552,2,0,1806710A,-82
2025-05-27T18:06:20Z,D7510A57,57530,1,0,B607AA09,-75
2025-05-27T18:06:20Z,E85FB74C,1205,2,0,F705370A,-80
2025-05-27T18:06:20Z,59FE8D30,1268,1,0,A0071F09,-75
2025-05-27T18:06:21Z,07F9389E,6566,2,0,0606140A,-82
2025-05-27T18:06:22Z,81D187E3,65371,1,0,920BA209,-81
2025-05-27T18:06:22Z,D7510A57,15780,1,0,B607CD09,-69
2025-05-27T18:06:24Z,13323C65,16365,1,0,A70BCB08,-77
2025-05-27T18:06:24Z,59FE8D30,14100,1,0,A2073B09,-76
2025-05-27T18:06:25Z,A648A0E7,55838,1,0,A60BE708,-82
2025-05-27T18:06:25Z,D7510A57,65130,1,0,B507CB09,-69
2025-05-27T18:06:25Z,59FE8D30,6846,1,0,A1071F09,-75
2025-05-27T18:06:26Z,367E0F4A,31177,1,0,8C0B7F09,-75
2025-05-27T18:06:27Z,367E0F4A,60128,1,0,8B0B7009,-77
2025-05-27T18:06:28Z,D7510A57,6420,1,0,B407C109,-75
2025-05-27T18:06:28Z,59FE8D30,37526,1,0,9D071C09,-74
2025-05-27T18:06:29Z,367E0F4A,37307,1,0,8C0B7F09,-78
2025-05-27T18:06:29Z,81D187E3,10523,1,0,920BAA09,-82
2025-05-27T18:06:29Z,13323C65,59261,1,0,A80BD308,-77
2025-05-27T18:06:30Z,23D9727E,29717,2,0,1306BB0D,-61
2025-05-27T18:06:30Z,D7510A57,58346,1,0,B407DA09,-69
2025-05-27T18:06:30Z,13323C65,6546,1,0,A70BDB08,-76
2025-05-27T18:06:31Z,367E0F4A,7885,1,0,8B0B8409,-73
2025-05-27T18:06:32Z,0000006E,54350,1,0,90079D09,-83
2025-05-27T18:06:32Z,D7510A57,48308,1,0,B407C109,-69
2025-05-27T18:06:33Z,23D9727E,18136,2,0,1306D20D,-57
2025-05-27T18:06:34Z,367E0F4A,20768,1,0,8D0B8109,-74
2025-05-27T18:06:35Z,367E0F4A,51513,1,0,8D0B7C09,-74
2025-05-27T18:06:35Z,D7510A57,51171,1,0,B407B109,-69
2025-05-27T18:06:36Z,367E0F4A,42496,1,0,8C0B8409,-74
2025-05-27T18:06:37Z,D7510A57,46440,1,0,B407CD09,-69
2025-05-27T18:06:38Z,13323C65,23333,1,0,A70BD008,-77
2025-05-27T18:06:38Z,D7510A57,50176,1,0,B507D009,-76
2025-05-27T18:06:39Z,59FE8D30,53246,1,0,A2073D09,-76
2025-05-27T18:06:40Z,D7510A57,28122,1,0,B507D009,-68
2025-05-27T18:06:41Z,59FE8D30,20731,1,0,A2073809,-74
2025-05-27T18:06:41Z,0000006E,35414,1,0,90078E09,-82
2025-05-27T18:06:41Z,D7510A57,60632,1,0,B607D509,-69
2025-05-27T18:06:42Z,23D9727E,13986,2,0,1406A90D,-57
2025-05-27T18:06:42Z,367E0F4A,33897,1,0,8C0B7709,-73
2025-05-27T18:06:42Z,D7510A57,40038,1,0,B607D509,-69
2025-05-27T18:06:43Z,59FE8D30,49683,1,0,A0072E09,-76
2025-05-27T18:06:43Z,367E0F4A,39631,1,0,8D0B8609,-73
2025-05-27T18:06:44Z,367E0F4A,61052,1,0,8C0B7509,-73
2025-05-27T18:06:46Z,870614B1,29284,2,0,1A065D07,-77
2025-05-27T18:06:46Z,59FE8D30,36087,1,0,A1071F09,-75
2025-05-27T18:06:46Z,A648A0E7,18437,1,0,A70B0809,-81
2025-05-27T18:06:47Z,A648A0E7,51760,1,0,A60B0009,-80
2025-05-27T18:06:48Z,23D9727E,10565,2,0,13069A0D,-62
2025-05-27T18:06:48Z,A648A0E7,59584,1,0,A60B1F09,-79
2025-05-27T18:06:49Z,59FE8D30,59288,1,0,A0073809,-75
2025-05-27T18:06:49Z,367E0F4A,333,1,0,8C0B7009,-78
2025-05-27T18:06:50Z,367E0F4A,40906,1,0,8B0B6609,-75
2025-05-27T18:06:50Z,D7510A57,35401,1,0,B607BE09,-77
2025-05-27T18:06:51Z,59FE8D30,15431,1,0,A2073609,-77
2025-05-27T18:06:51Z,23D9727E,5128,2,0,1306AE0D,-56
2025-05-27T18:06:51Z,2172633A,53599,2,0,1E06BD0B,-77
2025-05-27T18:06:51Z,A648A0E7,47096,1,0,A60B1C09,-82
2025-05-27T18:06:51Z,D7510A57,14237,1,0,B407C609,-70
2025-05-27T18:06:52Z,59FE8D30,59216,1,0,A0072609,-77
2025-05-27T18:06:52Z,13323C65,18748,1,0,A70BE208,-76
2025-05-27T18:06:52Z,D7510A57,16947,1,0,B507B909,-70
2025-05-27T18:06:53Z,367E0F4A,39296,1,0,8C0B7209,-75
2025-05-27T18:06:54Z,23D9727E,6484,2,0,1306A90D,-55
2025-05-27T18:06:55Z,870614B1,57096,2,0,1A066207,-78
2025-05-27T18:06:55Z,59FE8D30,32713,1,0,A0072109,-77
2025-05-27T18:06:56Z,A648A0E7,5963,1,0,A70B1709,-81
2025-05-27T18:06:56Z,07F9389E,41526,2,0,0606070A,-82
2025-05-27T18:06:57Z,59FE8D30,17284,1,0,9F071A09,-76
2025-05-27T18:06:57Z,23D9727E,3310,2,0,1306A90D,-62
2025-05-27T18:06:58Z,870614B1,29531,2,0,1B066C07,-79
2025-05-27T18:06:59Z,D7510A57,18712,1,0,B407D009,-76
2025-05-27T18:07:00Z,59FE8D30,57464,1,0,9C072909,-75
2025-05-27T18:07:02Z,D7510A57,48960,1,0,B307C109,-69
2025-05-27T18:07:03Z,59FE8D30,27304,1,0,9E072109,-74
2025-05-27T18:07:03Z,23D9727E,50399,2,0,1306900D,-60
2025-05-27T18:07:03Z,367E0F4A,31100,1,0,8D0B7C09,-72
2025-05-27T18:07:03Z,D7510A57,42403,1,0,B307C809,-76
2025-05-27T18:07:04Z,59FE8D30,41153,1,0,9C071A09,-75
2025-05-27T18:07:04Z,367E0F4A,32786,1,0,8C0B7A09,-71
2025-05-27T18:07:04Z,D7510A57,13386,1,0,B407BB09,-69
2025-05-27T18:07:05Z,A648A0E7,9029,1,0,A70B0509,-80
2025-05-27T18:07:06Z,59FE8D30,10087,1,0,9E072E09,-75
2025-05-27T18:07:06Z,367E0F4A,12293,1,0,8C0B8109,-79
2025-05-27T18:07:07Z,367E0F4A,4145,1,0,8C0B7509,-78
2025-05-27T18:07:07Z,A648A0E7,18985,1,0,A60B2409,-82
2025-05-27T18:07:08Z,A648A0E7,50820,1,0,A60B3609,-80
2025-05-27T18:07:08Z,D7510A57,15884,1,0,B407BB09,-75
2025-05-27T18:07:09Z,2172633A,32926,2,0,1D06A60B,-76
2025-05-27T18:07:09Z,367E0F4A,5230,1,0,8C0B7F09,-76
2025-05-27T18:07:09Z,A648A0E7,64494,1,0,A60B0D09,-80
2025-05-27T18:07:09Z,D7510A57,53270,1,0,B307C109,-75
2025-05-27T18:07:10Z,D7510A57,13392,1,0,B407B109,-69
2025-05-27T18:07:11Z,0000006E,62758,1,0,8E079609,-77
2025-05-27T18:07:11Z,07F9389E,34847,2,0,0706260A,-82
2025-05-27T18:07:12Z,59FE8D30,58312,1,0,9D072609,-76
2025-05-27T18:07:12Z,367E0F4A,26032,1,0,8C0B7009,-78
2025-05-27T18:07:12Z,D7510A57,5644,1,0,B207D209,-69
2025-05-27T18:07:13Z,D7510A57,57937,1,0,B307C609,-76
2025-05-27T18:07:14Z,D7510A57,40772,1,0,B307B609,-69
